id,Artist Name,Track Name,Popularity,duration,Class,id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,id,Track Name,key,mode,time_signature
1474,MoHa,track_1,34.0,231.613,9,1474,0.4286636539703035,0.965958810160294,0.8343190836265628,0.0418544752092723,0.0112449799196787,6.626512677221565e-07,0.3376003251041349,0.6116806461634048,0.2395631172639841,1474,track_1,7.0,major,type 4
1475,LiTeEx,track_1,43.0,535.36,9,1475,0.2532816871099634,0.9138958139348612,0.911906366199995,0.0315518351577591,0.0003273092369477,0.8845380366847759,0.3894137966067256,0.6582789686237962,0.576201104066934,1475,track_1,7.0,major,type 4
1476,Fri,track_1,34.0,57.391,6,1476,0.7363890682160534,0.6115299512410016,0.743530233834943,0.3635973384846533,0.1576305220883534,,0.1862237122828406,0.7069483276379828,0.5808157588303791,1476,track_1,11.0,major,type 4
1477,AnPaKuSa,track_1,24.0,292.293,4,1477,0.4684742844846138,0.6706014277275504,0.7579546305308078,0.0204979609358231,0.7228915662650602,,0.091740323072234,0.7649373511442477,0.27735368956743,1477,track_1,8.0,minor,type 4
1478,EyGonal,track_13,38.0,229.493,10,1478,0.6578437701743062,0.7456922876680784,0.8540590451947793,0.002897617514488,0.2399598393574297,,0.3264248704663213,0.7028062545303924,0.3961163583042222,1478,track_13,6.0,minor,type 4
1479,ID,track_1,45.0,157.473,6,1479,0.8353776630083926,0.5724827040719269,0.8341693494048065,0.2230092294483795,0.0202811244979919,,0.0703037691760642,0.3942218080149114,0.6219702850735326,1479,track_1,1.0,minor,type 4
1480,DeGo,track_1,42.0,422.4,8,1480,0.6739832149774049,0.3712391994313119,0.6810161962516532,0.0133075767332045,0.783132530120482,2.640564900165563e-05,0.0866605709641369,0.536087811949881,0.4744307154871263,1480,track_1,,major,type 4
1481,MiMear,track_1,34.0,300.933,10,1481,0.4684742844846138,0.4613482313599455,0.8303261710463926,0.0030049366816913,0.1767068273092369,,0.3812861932337703,0.2461426944185565,0.3846120671065682,1481,track_1,10.0,major,type 3
1482,FianThTa,track_1,19.0,243.289,10,1482,0.7880352915859695,0.6485747754783288,0.8834818197699084,0.0233955784503112,0.006656626506024,,0.323377019201463,0.7711504608056332,0.5361948505628154,1482,track_1,2.0,major,type 4
1483,Dah,track_1,44.0,270.75,9,1483,0.6825909188723908,0.6465723525465814,0.679319208405081,0.3088645632109895,0.2690763052208835,0.8202809440571728,0.9420908259676928,0.299989644817231,0.4282194764307585,1483,track_1,7.0,major,type 4
1484,KiKuAsBho,track_1,38.0,407.973,4,1484,0.4587906176027545,0.480371249211546,0.7619974545182302,0.0756600128783,0.782128514056225,,0.0691862237122828,0.678989334161748,0.3987794885064907,1484,track_1,1.0,major,type 4
1485,HeKu,track_1,36.0,261.82699998,4,1485,0.5857542500537982,0.4683567116210614,0.7323500786104664,0.0363811976819059,0.5742971887550201,0.0009969889528001,0.5834603271360358,0.9482240861551208,0.4306831414154483,1485,track_1,6.0,major,type 4
1486,ArOh,track_1,54.0,153.253,10,1486,0.6589197331611794,0.4303106759178606,0.793291906865314,0.0888602704443013,0.5582329317269077,,0.0824951742354973,0.2751372061716889,0.2826637771164876,1486,track_1,1.0,minor,type 4
1487,Hai,track_1,32.0,213.46699998,4,1487,0.5523993974607274,0.4343155217813554,0.6230440967283073,0.0088001717106675,0.6807228915662651,,0.0312912729858782,0.7525111318214767,0.5212080044852719,1487,track_1,7.0,major,type 4
1488,AsBheha,track_1,25.0,445.02799998,4,1488,0.4803098773402195,0.275122898707436,0.8239874223253725,0.00493668169135,0.9839357429718876,0.004195787345168,0.0660367774052626,0.5391943667805738,0.2457141932979686,1488,track_1,3.0,major,type 4
1489,Ope,track_1,43.0,509.6,9,1489,0.4275876909834302,0.91089217953724,0.8264580369843528,0.077699077055162,0.0001104417670682,0.1435734373227282,0.3284567713095602,0.1933312622967795,0.4822691594427912,1489,track_1,9.0,major,type 4
1490,OmAdmer,track_15,38.0,210.6,10,1490,0.6567678071874329,0.9669600216261676,0.9143520251553492,0.028224940974458,0.1726907630522088,,0.3081377628771716,0.8819509164336751,0.5469983180230301,1490,track_15,,minor,type 4
1491,JO,track_1,34.0,192.667,10,1491,0.820314181192167,0.7036414061013826,0.836739786878291,0.0475423910710453,0.0912650602409638,0.0005612455434192,0.2075586711368485,0.5288391840115978,0.3207185060594298,1491,track_1,9.0,minor,type 4
1492,Gre,track_1,43.0,255.346,9,1492,0.2166989455562729,0.9919903082730104,0.9308227895485514,0.3185232882592831,0.0001014056224899,0.0007118481042651,0.6738799146601647,0.1922957440198819,0.581608228748868,1492,track_1,6.0,major,type 4
1493,TaVe,track_1,71.0,173.64,10,1493,0.7224015493867012,0.6255469117632335,0.8243617578797634,0.0614938828074694,0.1255020080321285,,0.1699685055369298,0.8736667702184944,0.2799575192996075,1493,track_1,11.0,major,type 4
1494,ThWoAl,track_1,40.0,240.0,9,1494,0.3619539487841618,0.9199030827301036,0.8785156347483217,0.0480789869070616,0.0008192771084337,,0.2167022249314233,0.2326809568188878,0.778658299909432,1494,track_1,1.0,major,type 4
1495,Vom,track_2,27.0,330.435,9,1495,0.5480955455132344,0.8928703731515133,0.8545831149709266,0.0419617943764756,0.0061244979919678,0.760039919718795,0.0715229096820075,0.2440716578647613,0.5790043990166904,1495,track_2,2.0,major,type 4
1496,SoofSt,track_1,23.0,181.188,9,1496,0.1435334624488917,0.9509406381721884,0.9151256519677572,0.1607641124704872,0.1024096385542168,,0.132378339937011,0.0824272548410479,0.8498673825850691,1496,track_1,10.0,minor,type 4
1497,PaofDe,track_1,,358.267,9,1497,0.1381536475145255,0.8828582584927762,0.7520900401786829,0.038849538527581,9.708835341365464e-06,0.094276199072489,0.2004470181855125,0.0928859894377135,0.6706829257773752,1497,track_1,,minor,type 4
1498,JaKa,track_1,53.0,92.16,10,1498,0.9494297396169572,0.4383203676448503,0.7844326320780615,0.0678257136724619,0.3473895582329317,,0.0927562734938535,0.2202547374961168,0.5092347004787164,1498,track_1,,major,type 4
1499,ThTh,track_1,31.0,229.047,9,1499,0.3867010974822466,0.9168994483324824,0.8766938683836191,0.0476497102382485,0.0007640562248995,,0.1039317281316671,0.4584239411825619,0.7516711950662008,1499,track_1,8.0,major,type 4
1500,24k,track_1,78.0,112.493,10,1500,0.6739832149774049,0.5404439371639684,0.8724264430635622,0.0280103026400515,0.0421686746987951,,0.0526262318398862,0.7307652480066273,0.4826249622633372,1500,track_1,,minor,type 4
1501,Qun,track_1,33.0,207.227,9,1501,0.4749300624058533,0.9028824878102504,0.8734745826158569,0.0283322601416613,6.104417670682732e-05,0.004195787345168,0.139489992888347,0.3973283628456042,0.5255854573683528,1501,track_1,1.0,minor,type 4
1502,BuFuz,track_1,38.0,325.313,9,1502,0.4297396169571768,0.5794911843330429,0.7549599460956802,0.0129856192315947,0.0087550200803212,0.0203805425507455,0.1100274306613837,0.1726208967588278,0.5295639798162762,1502,track_1,4.0,major,type 4
1503,Chi,track_1,33.0,251.827,6,1503,0.5190445448676566,0.8267904164038486,0.889196675900277,0.31315732989912,0.3182730923694779,,0.3873818957634868,0.6717407062234649,0.4088821322292664,1503,track_1,11.0,minor,type 5
1504,Mag,track_1,76.0,228.453,6,1504,0.7396169571766732,0.4933869982679041,0.7984577375159092,0.1264219789654432,0.394578313253012,,0.0838159097836025,0.6272134203168686,0.2450133695605296,1504,track_1,3.0,minor,type 4
1505,GrDa,track_1,54.0,208.787,10,1505,0.4092963202065849,0.292143493627289,0.7323251229068404,0.0222150676110753,0.8022088353413656,0.0001315262364721,0.0637000914355379,0.1974733354043698,0.5644380471816104,1505,track_1,,major,type 4
1506,Mei,track_3,36.0,173.246,10,1506,0.4781579513664731,0.7346789615434676,0.880562002445659,0.2369607211848036,0.1395582329317269,0.0001957833290997,0.3152494158285076,0.4853474163818991,0.3745741148057101,1506,track_3,7.0,minor,type 4
1507,Taf,track_1,46.0,193.902,6,1507,0.7794275876909835,0.4523373281670822,0.7110878191210601,0.3517922300922945,0.0159638554216867,,0.2360052829421924,0.3838666252459356,0.2774237719411739,1507,track_1,10.0,minor,type 4
1508,KeKa,track_1,45.0,196.988,10,1508,0.4512588766946417,0.9369236776499564,0.8655386688627685,0.0310152393217428,0.00214859437751,0.0010532139088493,0.2380371837854313,0.5609402505954231,0.7300696510975977,1508,track_1,8.0,major,type 4
1509,BeHo,track_1,71.0,249.173,10,1509,0.5222724338282764,0.4843760950750408,0.7489456215217988,0.1371538956857695,0.3012048192771084,0.0013744993719873,0.1049476785532866,0.3341617479548514,0.268706602837797,1509,track_1,8.0,major,type 4
1510,Sax,track_1,51.0,242.573,9,1510,0.3253712072304713,0.7967540724276375,0.776821142472112,0.0206052801030264,0.003293172690763,1.0040170723062974e-06,0.0519150665447526,0.7607952780366574,0.4134428774744468,1510,track_1,3.0,minor,type 4
1511,50Ce,track_1,49.0,264.32,6,1511,0.7686679578222511,0.6756074850569189,0.7855057273339822,0.3013522215067611,0.0577309236947791,,0.1557451996342578,0.8001449725587657,0.3581047569758916,1511,track_1,6.0,minor,type 4
1512,Dre,track_1,48.0,108.069,6,1512,0.7579083279535185,0.7376825959410886,0.8399840283496793,0.3550118051083923,0.0186746987951807,,0.2705475972772529,0.4915605260432847,0.3494468883426057,1512,track_1,8.0,major,type 4
1513,Ve,track_1,58.0,245.345,6,1513,,0.4473312708377137,0.8075416136357965,0.1779351792230092,0.1887550200803213,,0.1659047038504521,0.4884539712125919,0.4927491697934186,1513,track_1,5.0,major,type 4
1514,MaRe,track_1,27.0,351.431,9,1514,0.4491069507208952,0.8428097998578279,0.8111601906615757,0.013522215067611,0.0043072289156626,0.0195773288929004,0.0814792238138778,0.3445169307238273,0.4823176780092293,1514,track_1,5.0,minor,type 4
1515,IdAmi,track_1,51.0,198.42,10,1515,0.7267054013341941,0.6345578149560969,0.8168500910883183,0.0262931959647993,0.7690763052208835,1.0040170723063254e-08,0.4727217311795185,0.7017707362534948,0.4554599560098331,1515,track_1,5.0,minor,type 4
1516,LiMo,track_1,66.0,159.966,6,1516,0.7310092532816872,0.3371980095916059,0.716927453769559,0.0193174500965872,0.6004016064257028,,0.0907243726506146,0.3962928445687066,0.379733255703627,1516,track_1,6.0,major,type 4
1517,Mea,track_3,74.0,515.387,9,1517,0.5201205078545299,0.835801319596712,,0.0129856192315947,0.0006495983935742,0.4327303541469419,0.139489992888347,0.5609402505954231,0.4022512614827274,1517,track_3,4.0,minor,type 4
1518,GlAn,track_1,84.0,238.805,10,1518,0.7546804389928987,0.5244245537099891,0.8248359162486586,0.0764112470487229,0.4417670682730923,5.722897312145897e-06,0.077618612211724,0.530910220565393,0.2712349592444042,1518,track_1,11.0,major,type 4
1519,LaMar,track_1,4.0,203.337,4,1519,0.4760060253927265,0.3171737802741317,0.7783434403933018,0.0280103026400515,0.9989959839357432,0.2821277933009973,0.4899928883470487,0.8260329294812053,0.4036690818130849,1519,track_1,6.0,major,type 3
1520,Ti,track_1,36.0,346.133,9,1520,0.2274585754250054,0.7066450404990038,0.7342217563824212,0.0279029834728482,0.0216867469879518,0.1255011300212148,0.3071218124555522,0.0928859894377135,0.5744005261568982,1520,track_1,10.0,major,type 4
1521,OmAdmer,track_16,49.0,170.773,10,1521,0.683666881859264,0.5274281881076102,0.8497167527638442,0.0363811976819059,0.4357429718875502,,0.0517118764604287,0.4853474163818991,0.4648024755250787,1521,track_16,11.0,minor,type 4
1522,Sar,track_1,19.0,407.613,9,1522,0.2016354637400473,0.9609527528309254,0.8466222455142123,0.1564713457823567,1.8875502008032129e-06,0.0027098420781546,0.1730163568017881,0.021021021021021,0.5683680510630956,1522,track_1,1.0,minor,type 4
1523,SoJo,track_1,31.0,235.74,9,1523,0.5588551753819668,0.8988776419467556,0.8614958448753463,0.0182442584245546,0.0070582329317269,,0.1110433810830031,0.590970280625453,0.3745471600465778,1523,track_1,5.0,major,type 4
1524,IvSo,track_1,42.0,290.85,6,1524,0.5147406929201637,0.7677189399172999,0.8370642110254298,0.1704228375187808,0.2259036144578313,,0.6332418977953876,0.6220358289323806,0.601145038167939,1524,track_1,6.0,major,type 4
1525,MiMi,track_1,36.0,276.0,9,1525,0.2597374650312029,0.8217843590744801,0.8243867135833894,0.0372397510195321,8.835341365461849e-06,0.0095471983405605,0.1008838768668089,0.2440716578647613,0.7791434855738129,1525,track_1,1.0,major,type 4
1526,2K,track_1,52.0,111.388,6,1526,0.8278459221002797,0.5544608976862003,0.8345187292555714,0.3421335050440009,0.0946787148594377,,0.1699685055369298,0.3942218080149114,0.5356126277655583,1526,track_1,6.0,minor,type 4
1527,Ob,track_1,51.0,212.84,9,1527,0.1994835377663008,0.8608316062435547,0.7792168900202141,0.019639407598197,0.0002570281124497,0.8744978659617129,0.2034948694503708,0.4812053432743087,0.3261471945486695,1527,track_1,2.0,major,type 4
1528,TrTri,track_1,41.0,297.60400002,8,1528,0.5093608779857974,0.2430841317994773,0.5812183374510245,0.0179223009229448,0.92570281124498,0.9096384634924334,0.1496494971045413,0.1529460494977736,0.4753471772976236,1528,track_1,,minor,type 4
1529,EyGonal,track_14,36.0,242.92,10,1529,0.5416397675919948,0.7597092481903103,0.8710538793641287,0.0371324318523288,0.5742971887550201,,0.1780961089098852,0.4408201304753029,0.6761223961702677,1529,track_14,4.0,minor,type 4
1530,LaMaS.P.Bal,track_1,31.0,204.36,4,1530,0.5233483968151497,0.4353167332472292,0.6993336827131841,0.0129856192315947,0.6696787148594379,0.0223885766953581,0.3264248704663213,0.4636015325670498,0.4856546771898046,1530,track_1,8.0,major,type 4
1531,DuAhndu,track_4,17.0,274.147,10,1531,0.4813858403270928,0.6675977933299292,0.8986548875745551,0.0063318308649924,0.5973895582329317,,0.0937722239154729,0.365227296261779,0.2557575365506533,1531,track_4,4.0,minor,type 4
1532,Mad,track_1,54.0,182.893,9,1532,0.439423283839036,0.9769721362849048,0.8922662274462828,0.0443228160549474,5.0100401606425705e-06,0.0213845596230518,0.0392156862745098,0.4915605260432847,0.5630256178030794,1532,track_1,8.0,major,type 4
1533,BiEii,track_1,88.0,174.321,10,1533,0.892403701312675,0.3392004325233533,0.803049586983105,0.049903412749517,0.2188755020080321,0.1305212153827463,0.0399268515696434,0.7224811017914466,0.3420666752921896,1533,track_1,11.0,minor,type 4
1534,BEN,track_1,79.0,223.48,10,1534,0.8644286636539704,0.6305529690926021,0.8800129769658855,0.0324103884953852,0.3062248995983936,2.951810192580515e-05,0.1090114802397643,0.8270684477581028,0.5305774787596498,1534,track_1,7.0,major,type 4
1535,YoNeBrAga,track_1,65.0,162.481,6,1535,0.6492360662793201,0.5564633206179478,0.7985326046267874,0.062137797810689,0.3022088353413654,,0.1232347861424362,0.5857926892409651,0.6660089705438391,1535,track_1,5.0,major,type 4
1536,RaPlkvi,track_1,38.0,225.613,6,1536,0.614805250699376,0.620540854433865,0.7132589653365277,0.3625241468126207,0.0363453815261044,,0.3853499949202479,0.5319457388422906,0.2988366325958511,1536,track_1,9.0,major,type 4
1537,JE,track_1,66.0,118.4,10,1537,0.6298687325156016,0.5434475715615895,0.8422549973796511,0.3346211633397725,0.1124497991967871,,0.0531342070506959,0.8788443616029823,0.2389431578039418,1537,track_1,2.0,major,type 4
1538,J.Coe,track_1,81.0,133.022,6,1538,0.764364105874758,0.5734839155378006,0.8591500087344963,0.0888602704443013,0.0619477911646586,,0.0897084222289952,0.0887439163301232,0.3687680596886186,1538,track_1,1.0,major,type 3
1539,Diu,track_1,73.0,248.467,9,1539,0.2823326877555412,0.2791277445709308,0.7632701954031593,0.0052586391929598,0.4698795180722892,1.0040170723063e-07,0.0876765213857563,0.1622657139898519,0.297780006037866,1539,track_1,6.0,minor,type 4
1540,NaHa,track_1,13.0,211.176,6,1540,0.8568969227458576,0.67861111945454,0.8507399366125128,0.0672891178364456,0.4558232931726908,,0.2725794981204917,0.9140519830175002,0.3851888989519989,1540,track_1,5.0,minor,type 4
1541,Anv,track_1,29.0,273.48,9,1541,0.5061329890251777,0.9459345808428198,0.8875495994609568,0.1103241038849538,0.0001054216867469,0.0004457835801039,0.3172813166717464,0.3631562597079838,0.4822152499245267,1541,track_1,4.0,minor,type 4
1542,MeChu,track_1,,225.68,9,1542,0.4996772111039381,0.7516995564633207,0.640962291931821,0.0193174500965872,3.5140562248995983e-05,0.4658629175330497,0.2939144569744997,0.5143419281350315,0.636897830680985,1542,track_1,4.0,major,type 4
1543,ThGhIn,track_1,53.0,298.826,9,1543,0.2565095760705832,0.9529430611039356,0.913827955379202,0.1811547542391071,0.0003765060240963,,0.0856446205425175,0.1125608366987677,0.7626363910812092,1543,track_1,5.0,minor,type 4
1544,42Du,track_1,21.0,199.086,6,1544,0.4803098773402195,0.4723615574845563,0.7527139327693344,0.330328396651642,0.0229919678714859,,0.1364421416234887,0.187118152635394,0.3772480269116315,1544,track_1,5.0,major,type 5
1545,EdShr,track_1,83.0,281.56,10,1545,0.7761996987303638,0.4443276364400925,0.845773751590926,0.0067611075338055,0.4759036144578313,,0.1709844559585492,0.5930413171792482,0.2611430974252814,1545,track_1,2.0,major,type 4
1546,LiBi,track_1,47.0,308.093,9,1546,0.4329675059177965,0.9429309464451986,0.8636919467944398,0.2380339128568362,0.0365461847389558,0.001484941249941,0.0725388601036269,0.2067929998964481,0.3500129382843835,1546,track_1,1.0,major,type 4
1547,JeSiAnMuStDrAnPr,track_1,25.0,417.0,8,1547,0.2532816871099634,0.0239189419197228,0.2510793341818272,0.0247907276239536,0.9437751004016064,0.4407624907253923,0.0841206949100884,0.0217458838148493,0.3958845473756847,1547,track_1,,minor,type 4
1548,YeAla,track_1,43.0,235.875,10,1548,0.7417688831504197,0.6015178365822645,,0.0607426486370465,0.0314257028112449,0.00054417725319,0.0182871075891496,0.9803251527389458,0.4823015051537499,1548,track_1,5.0,major,type 4
1549,BaBosckstreet,track_7,19.0,286.60999998,10,1549,0.5513234344738541,0.8448122227895754,0.8713533478076414,0.0074050225370251,0.0619477911646586,,0.1232347861424362,0.4428911670290981,0.536060076767154,1549,track_7,1.0,major,type 4
1550,MiHo,track_1,33.0,247.733,6,1550,0.5825263610931785,0.8928703731515133,0.8027750742432183,0.0159905559132861,0.0084236947791164,4.006028118502127e-05,0.2319414812557147,0.8249974112043077,0.3519213352309484,1550,track_1,7.0,major,type 4
1551,Kah,track_1,31.0,213.12,6,1551,0.69227458575425,0.2601047267193304,,0.3324747799957072,0.5411646586345382,0.000134538287689,0.052931016966372,0.2098995547271409,0.3528431879932721,1551,track_1,1.0,major,type 4
1552,Blu,track_1,54.0,129.796,6,1552,0.8267699591134066,0.4883809409385356,0.8561802800029947,0.2305215711526078,0.0124497991967871,,0.0572996037793355,0.121880501190846,0.3635927459352223,1552,track_1,1.0,major,type 3
1553,Pou,track_1,52.0,213.333,6,1553,0.7912631805465893,0.7446910762022046,0.8078660377829353,0.2648637046576518,0.0872489959839357,,0.0978360256019506,0.7576887232059646,0.6121695346530382,1553,track_1,9.0,minor,type 4
1554,V3,track_1,30.0,259.432,9,1554,0.0682160533677641,0.9829794050801468,0.8767936911981233,0.2981326464906632,1.6867469879518073e-05,0.0002138556364012,0.0886924718073758,0.063063063063063,0.2562912407814723,1554,track_1,6.0,minor,type 4
1555,S7,track_1,26.0,182.085,9,1555,0.4727781364321067,0.9309164088547144,0.8960844501010706,0.1167632539171496,2.168674698795181e-05,0.2118465982395564,0.2055267702936097,0.5122708915812364,0.3261741493078018,1555,track_1,7.0,major,type 4
1556,SeBlChCh,track_1,34.0,331.09300002,8,1556,0.5846782870669249,0.4263058300543658,0.7116867560080857,0.0103026400515132,0.7068273092369478,0.0264046449845833,0.0527278268820481,0.6303199751475613,0.5272674343382067,1556,track_1,,major,type 4
1557,Ri,track_1,76.0,229.413,10,1557,0.6858188078330105,0.4663542886893141,0.808964088742482,0.0518351577591758,0.248995983935743,,0.0796505130549629,0.573366469918194,0.277768792858067,1557,track_1,9.0,major,type 4
1558,An-,track_1,22.0,384.333,4,1558,0.324295244243598,0.6045214709798856,0.7404107708816849,0.008585533376261,0.6014056224899599,0.7640559880080202,0.3050899116123133,0.6230713472092783,0.3605414672014491,1558,track_1,9.0,minor,type 4
1559,JaBi,track_1,51.0,182.828,10,1559,0.3425866150204433,0.3762452567606804,0.8344937735519453,0.0158832367460828,0.7921686746987953,,0.0866605709641369,0.2575333954644299,0.6894272652779575,1559,track_1,7.0,major,type 3
1560,JeZuc,track_1,67.0,177.0310002,10,1560,0.7363890682160534,0.6265481232291072,0.8252851189139278,0.2594977462974887,0.1305220883534136,,0.0849334552473839,0.7897897897897899,0.3742398757924698,1560,track_1,11.0,major,type 4
1561,Coe,track_1,29.0,292.573,9,1561,0.0789756832364966,0.8948727960832608,0.8336702353322851,0.0765185662159261,1.4759036144578316e-05,0.0850392420072711,0.1506654475261607,0.181940561250906,0.6719659723120714,1561,track_1,9.0,minor,type 1
1562,Pre,track_1,16.0,306.88,6,1562,0.5061329890251777,0.3071616656153946,0.7070949065408899,0.4301352221506761,0.2931726907630522,0.8333331659971547,0.0690846286701209,0.3393393393393393,0.9784146288868762,1562,track_1,1.0,minor,type 3
1563,Eni,track_1,42.0,256.28,9,1563,0.3135356143748655,0.9839806165460206,0.8830076614010132,0.1049581455247907,2.991967871485944e-05,0.0139548332879852,0.4097328050391141,0.2316454385419902,0.7792351317548626,1563,track_1,11.0,major,type 4
1564,Nan,track_1,44.0,185.056,6,1564,,0.6746062735910452,0.828903695939707,0.4451599055591329,0.0524096385542168,,0.1049476785532866,0.5857926892409651,0.3470047871652219,1564,track_1,6.0,minor,type 4
1565,NoBa,track_1,35.0,233.333,10,1565,0.5179685818807834,0.5534596862203266,0.8002295924733598,0.0139514917364241,0.3403614457831325,,0.3000101595042162,0.1860826343584964,0.3690106525208091,1565,track_1,5.0,major,type 4
1566,AlYar,track_1,34.0,258.873,9,1566,0.3684097267054014,0.924909140059472,0.8945371964762546,0.0649280961579738,0.0,0.8795179513232444,0.3243929696230824,0.1736564150357253,0.5198117479622202,1566,track_1,2.0,major,type 4
1567,Lei,track_1,31.0,220.0,6,1567,0.9149989240370132,0.463350654291693,0.8304259938608969,0.2831079630822065,0.0288152610441767,0.0005592375092746,0.0845270750787361,0.3289841565703635,0.5900342864536162,1567,track_1,1.0,minor,type 4
1568,M√Crº,track_1,71.0,270.427,9,1568,0.5814503981063052,0.9309164088547144,0.8810611165181802,0.0538742219360377,0.029718875502008,7.028119506144082e-05,0.3823021436553896,0.5423009216112665,0.5906650278173113,1568,track_1,7.0,major,type 4
1569,SKÅ,track_1,42.0,200.787,9,1569,0.636324510436841,0.3712391994313119,0.6661425968905192,0.0088001717106675,0.7620481927710844,0.3604411249408885,0.0590267194960885,,0.5847403717600379,1569,track_1,4.0,minor,type 3
1570,DuAhndu,track_5,23.0,199.757,10,1570,0.6599956961480526,0.5945093563211485,0.8412817249382346,0.0277956643056449,0.0496987951807229,,0.3071218124555522,0.6282489385937662,0.5901474964419717,1570,track_5,6.0,minor,type 4
1571,TyDo$i,track_1,65.0,184.722,6,1571,0.7460727350979127,0.5234233422441154,0.8400339397569314,0.0245760892895471,0.0552208835341365,,0.1750482576450269,0.187118152635394,0.3957389916763704,1571,track_1,10.0,minor,type 4
1572,PoSmo,track_1,87.0,160.0,10,1572,0.6987303636754896,0.5474524174250843,0.785081480372339,0.3539386134363597,0.6526104417670683,,0.1191709844559585,0.543336439888164,0.2880816837020744,1572,track_1,10.0,major,type 4
1573,KiKurshore,track_1,28.0,225.213,4,1573,0.4211319130621907,0.5294306110393576,,0.0770551620519424,0.6706827309236949,,0.2217819770395205,0.543336439888164,0.2846099107258377,1573,track_1,8.0,minor,type 4
1574,Ecl,track_1,,196.55,9,1574,0.5771465461588122,0.9509406381721884,0.8373636794689426,0.0335908993346211,0.0015562248995983,,0.0199126282637407,,0.5359145210678398,1574,track_1,9.0,major,type 4
1575,CaSo,track_1,45.0,129.864,8,1575,0.0639122014202711,0.0723775768680102,0.3988670110553767,0.0207125992702296,0.9809236947791165,0.9377509415170096,0.0853398354160317,0.0803562182872527,0.6522620433863803,1575,track_1,,major,type 3
1576,JuWa,track_1,43.0,164.524,10,1576,0.7084140305573489,0.6295517576267283,0.7687604502008933,0.01513200257566,0.090863453815261,0.0001686748681474,0.4747536320227573,0.6707051879465673,0.4581230862121016,1576,track_1,4.0,minor,type 4
1577,ThAv,track_1,52.0,218.507,10,1577,0.4179040241015709,0.8297940508014697,0.827730777869282,0.0877870787722687,0.3895582329317269,0.0001556226462074,0.6434014020115819,0.2606399502951227,0.4622956829257774,1577,track_1,2.0,major,type 4
1578,Ped,track_4,26.0,248.317,6,1578,0.8547449967721111,0.6605893130688133,0.7979336677397619,0.0740502253702511,0.092570281124498,,0.0851366453317078,0.1135963549756653,0.4663442877474446,1578,track_4,9.0,major,type 4
1579,Xa,track_1,37.0,495.0,9,1579,0.3479664299548096,0.9779733477507784,0.8549574505253176,0.0324103884953852,0.0044979919678714,0.7871483806710651,0.2329574316773341,0.1477684581132857,0.3865258550049596,1579,track_1,8.0,minor,type 4
1580,Mee,track_2,46.0,228.013,9,1580,0.2382182052937379,0.9439321579110724,0.8396346484989143,0.0543034986048508,0.0001275100401606,6.114463970345352e-06,0.4615462765417048,0.448068758413586,0.2923782723077586,1580,track_2,1.0,minor,type 4
1581,ThFr,track_1,50.0,230.133,10,1581,0.5814503981063052,0.4663542886893141,0.7710314192308652,0.004507405022537,0.4467871485943775,,0.3101696637204105,0.5847571709640674,0.4666623539052055,1581,track_1,8.0,major,type 4
1582,ReLiRaj,track_1,39.0,145.011,6,1582,0.6008177318700237,0.8117722444157431,0.8334705897032767,0.3110109465550547,0.1626506024096385,8.584345968218844e-05,0.0503911409123234,0.1736564150357253,0.7742754560745244,1582,track_1,4.0,minor,type 4
1583,AmBac,track_1,1.0,30.099000000000004,4,1583,0.5653109533032064,0.4923857868020305,0.6165556137855306,0.5578450311225586,0.893574297188755,2.1385563640124136e-05,0.0807680585187443,0.975147561354458,0.2957422262474662,1583,track_1,2.0,major,type 3
1584,br,track_1,30.0,201.813,10,1584,0.5523993974607274,0.4613482313599455,0.7732025654463328,0.1017385705086928,0.5150602409638555,2.6907657537808773e-05,0.0689830336279589,0.2140416278347313,0.7023817225169275,1584,track_1,1.0,major,type 4
1585,GiRo,track_1,40.0,172.329,10,1585,0.7934151065203359,0.7256680583506042,0.8655885802700207,0.0613865636402661,0.4779116465863454,0.4738950541115001,0.0621761658031088,0.984467225846536,0.3982565661793246,1585,track_1,7.0,major,type 4
1586,Cu,track_1,23.0,298.991,9,1586,0.3049279104798795,0.9279127744570932,0.7719298245614035,0.0473277527366387,2.8313253012048194e-06,0.8985942756970641,0.1577771004774967,0.2606399502951227,0.5582977530512787,1586,track_1,5.0,major,type 4
1587,Pat,track_1,71.0,243.533,9,1587,0.3823972455347536,0.9078885451396188,0.7549349903920541,0.0572011161193389,0.0043875502008032,0.0346375849774949,0.0673575129533678,0.4335715025370197,0.4542362099452279,1587,track_1,2.0,major,type 4
1588,YuDanval,track_1,33.0,218.576,10,1588,0.5556272864213472,0.6425675066830865,0.804621796311547,0.0027902983472848,0.2600401606425703,0.1706818982749982,0.0589251244539266,,0.4229471255444861,1588,track_1,7.0,minor,type 4
1589,BeGe,track_1,44.0,234.04000002,10,1589,0.6126533247256295,0.5304318225052314,0.7954380973771555,0.0053659583601631,0.5140562248995985,,0.9837447932540891,0.3548721134928031,0.3987794885064907,1589,track_1,4.0,major,type 4
1590,BlMi,track_1,41.0,339.267,8,1590,0.6761351409511513,0.5514572632885792,0.7646178033989668,0.0136295342348143,0.6917670682730923,0.1947783080103494,0.0707101493447119,,0.4287154439987923,1590,track_1,7.0,major,type 4
