id,Artist Name,Track Name,Popularity,duration,id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,id,Track Name,key,mode,time_signature,Class
113,JuGeo,track_1,10.0,260.65,113,0.8353776630083926,0.8227855705403537,0.9093608844301364,0.0376690276883451,0.0034437751004016,0.4738950541115001,0.0516102814182667,0.9088743916330124,0.5898294302842109,113,track_1,11.0,minor,type 4,6
114,Dan,track_1,51.0,260.557,114,0.5427157305788681,0.6295517576267283,0.7219685059020239,0.0467911569006224,0.107429718875502,0.9006023098416767,0.0708117443868739,0.3020606813710262,0.8283143571829041,114,track_1,11.0,minor,type 4,9
115,BeBuy,track_1,86.0,147.351,115,0.6212610286206155,0.9289139859229668,0.9073644281400514,0.0277956643056449,0.0016767068273092,2.53012302221187e-05,0.3335365234176572,0.915087501294398,0.2717956182343554,115,track_1,4.0,major,type 4,10
116,RoWae,track_1,75.0,252.021,116,0.5954379169356575,0.6095275283092542,0.7815876818646902,0.2391071045288688,0.2118473895582329,0.0003614461460302,0.1384740424667276,0.4294294294294294,0.6978425410790529,116,track_1,5.0,minor,type 4,10
117,LuLe,track_1,64.0,216.402,117,0.5534753604476006,0.309164088547142,0.7338224651244041,0.0154539600772698,0.8162650602409638,9.738965601371084e-06,0.0968200751803312,0.269959614787201,0.3692047267865614,117,track_1,8.0,major,type 4,10
118,Adb,track_1,45.0,184.60999998,118,0.5298041747363892,0.0936032599445328,0.5788475456065483,0.0357372826786864,0.995983935742972,0.9437750439508474,0.1039317281316671,0.1529460494977736,0.3688812696769742,118,track_1,3.0,major,type 4,8
119,LaMarta,track_2,10.0,208.99999998,119,0.2479018721755971,0.3532173930455851,0.680866462029897,0.0143807684052371,0.9919678714859438,9.839367308601714e-05,0.1902875139693183,0.4615304960132547,0.6381269676974166,119,track_2,11.0,major,type 4,4
120,KiKua,track_1,9.0,195.24,120,0.8030987734021952,0.4263058300543658,0.8048463976441815,0.1993990126636617,0.9518072289156626,0.0009728925430648,0.0978360256019506,0.8902350626488558,0.3938036399706731,120,track_1,9.0,minor,type 4,6
121,JaAhl,track_1,52.0,197.59900002,121,0.2844846137292878,0.0548563762152204,0.4924259439494897,0.0105172783859197,0.9688755020080322,0.9628513683246672,0.0947881743370923,0.1073832453142797,0.0,121,track_1,2.0,minor,type 4,8
122,Soe,track_1,48.0,362.088,122,0.4491069507208952,0.9729672904214098,0.8945621521798807,0.0331616226658081,0.0018875502008032,0.000134538287689,0.3690947881743371,0.3983638811225018,0.4154321386984085,122,track_1,7.0,minor,type 4,9
123,ReBe,track_1,5.0,285.504,123,0.3544222078760491,0.9259103515253456,0.9047939906665668,0.0607426486370465,0.013152610441767,0.8584335928048121,0.3345524738392766,0.4149321735528632,0.470630094449476,123,track_1,8.0,major,type 4,9
124,6tStJa,track_1,48.0,311.06899998,124,0.4512588766946417,0.1780053865176864,0.5394175338773677,0.0089074908778707,0.9558232931726908,0.9397589756616224,0.1953672660774154,0.1891891891891892,0.2054761288653124,124,track_1,2.0,major,type 3,8
125,Flt,track_1,45.0,92.053,125,0.5954379169356575,0.4903833638702831,0.739612188365651,0.1274951706374758,0.8744979919678715,0.1757019836365297,0.1018998272884283,0.2140416278347313,0.2736986242290938,125,track_1,3.0,major,type 4,10
126,SuWaNiMu,track_1,15.0,280.119,126,0.4878416182483323,0.6836171767839085,0.7397619225874074,0.0180296200901481,0.9728915662650602,0.0055311300513353,0.349791730163568,0.904732318525422,0.5500064691421916,126,track_1,2.0,major,type 4,4
127,RaPlkv,track_1,47.0,213.72,127,0.4846137292877126,0.3952682746122809,0.6490229842030395,0.0168491092509122,0.1847389558232931,0.5120477028591395,0.6748958650817841,0.1850471160815988,0.4363921593996636,127,track_1,6.0,minor,type 3,9
128,EdBeZannen,track_8,46.0,147.375,128,0.5104368409726706,0.7206620010212357,0.7916448304259939,0.5353080060098734,0.4016064257028113,2.2891589248583583e-05,0.0539469673879914,0.7701149425287357,0.2386951740199249,128,track_8,9.0,major,type 3,6
129,BiSe,track_1,65.0,220.293,129,0.7826554766516033,0.729672904214099,0.8276309550547778,0.3507190384202618,0.0277108433734939,0.0015753027864485,0.0681702732906634,0.7462980221600911,0.6968775607021175,129,track_1,11.0,minor,type 4,6
130,AsBhViRa,track_1,17.0,272.28000000000003,130,0.3673337637185281,0.726669269816478,0.7985575603304135,0.0169564284181154,0.9036144578313252,0.0116455940216807,0.0841206949100884,0.6675986331158745,0.3820136283262172,130,track_1,7.0,minor,type 4,4
131,LoTr,track_1,53.0,265.173,131,0.4383473208521627,0.1559787342684648,0.5081480372339098,0.013092938398798,0.9427710843373494,0.9327308561554782,0.1344102407802499,0.139484311898105,0.3256835726915944,131,track_1,10.0,major,type 3,8
132,DaEFre,track_1,14.0,256.766,132,0.533032063697009,0.9829794050801468,0.9571760125776746,0.0543034986048508,0.0560240963855421,0.213854632384169,0.1090114802397643,0.4066480273376824,0.6118514684952775,132,track_1,10.0,minor,type 4,9
133,PrMuMu,track_1,29.0,237.867,133,0.3996126533247257,0.7757286316442896,0.862194604576876,0.0316591543249624,2.218875502008032e-05,0.0013042181769258,0.1659047038504521,0.3103448275862069,0.4868029499288394,133,track_1,10.0,major,type 4,9
134,AsBheha,track_3,28.0,335.95900002,134,0.7449967721110394,0.4713603460186826,0.803448878241122,0.0765185662159261,0.6265060240963856,1.1746999745983682e-05,0.3386162755257543,0.5578336957647303,0.5413917281235174,134,track_3,7.0,major,type 4,6
135,AnDvTaWaHuWa,track_1,32.0,209.10700002,135,0.1596729072519905,0.0302265741547272,0.3377255371715205,0.0251126851255634,0.997991967871486,0.544176249172941,0.0886924718073758,0.0529149839494667,0.356638418079096,135,track_1,10.0,major,type 4,8
136,TiGa,track_1,45.0,261.06700002,136,0.2166989455562729,0.1840126553129286,0.653490055152105,0.0129856192315947,0.8704819277108434,0.7279113734049935,0.0840190998679264,0.1270580925753339,0.4640261784620693,136,track_1,9.0,major,type 3,8
137,Ent,track_1,47.0,133.067,137,0.3103077254142458,0.9729672904214098,0.8767936911981233,0.051942476926379,0.0004588353413654,0.7841363294541461,0.1212028852991974,0.3683338510924718,0.6559602363393281,137,track_1,10.0,minor,type 1,9
138,YaOn,track_1,70.0,215.771,138,0.3953088013772327,0.6655953703981818,0.7998303012153427,0.019639407598197,0.1767068273092369,0.2299189055410698,0.0710149344711978,0.2212902557730144,0.2936181912278432,138,track_1,5.0,minor,type 4,9
139,Ped,track_5,22.0,253.858,139,0.6761351409511513,0.7276704812823516,0.8227645928476953,0.2809615797381412,0.108433734939759,1.6164674864131392e-06,0.0937722239154729,0.4542818680749715,0.6166925432354335,139,track_5,1.0,major,type 4,6
140,AtVan,track_1,39.0,315.693,140,0.3684097267054014,0.9709648674896624,0.9323201317661152,0.0428203477141017,0.0006646586345381,5.512053726961573e-06,0.1770801584882657,0.2906699803251527,0.7517197136326389,140,track_1,11.0,major,type 4,9
141,NiMuSaSa,track_1,34.0,344.76000000000005,141,0.3877770604691199,0.5204197078464943,0.7136832122981707,0.0101953208843099,0.498995983935743,0.0033925736873229,0.7480442954383827,0.7079838459148804,0.4000517531375339,141,track_1,7.0,minor,type 4,4
142,UdNa,track_1,30.0,238.413,142,0.1220142027114267,0.3061604541495209,0.6837114122432681,0.0104099592187164,0.3995983935742972,0.4347383882915545,0.1018998272884283,0.0491871181526353,0.3601317548626385,142,track_1,5.0,major,type 3,9
143,Vor,track_2,26.0,244.904,143,0.5287282117495159,0.9529430611039356,0.8716777719547802,0.0696501395149173,0.0006817269076305,0.0026295207123701,0.3274408208879407,0.1860826343584964,0.5308416353991461,143,track_2,1.0,major,type 3,9
144,Vou,track_1,47.0,224.792,144,0.4082203572197116,0.9299151973888404,0.8209428264829927,0.0450740502253702,5.020080321285141e-05,0.4899593272684008,0.1994310677638931,0.37765351558455,0.2880655108465951,144,track_1,1.0,major,type 4,9
145,HuJo,track_1,39.0,197.145,145,0.7912631805465893,0.6435687181489602,0.8093384242968731,0.0093367675466838,0.2811244979919679,0.7379515441280564,0.1882556131260794,0.8136067101584343,0.476845861905378,145,track_1,11.0,minor,type 4,10
146,S.D.Bum,track_1,18.0,345.23999999999995,146,0.4372713578652895,0.1539763113367174,0.5680916373437149,0.0396007726980038,0.9949799196787148,0.9357429073723972,0.077618612211724,0.4677436056746401,0.4323812912407814,146,track_1,5.0,major,type 4,8
147,SuKhShMaKaKr,track_1,40.0,198.84,147,0.6244889175812353,0.7436898647363309,0.7998802126225949,0.0225370251126851,0.0877510040160642,0.0002921689680411,0.0435842730874733,0.7763280521901211,0.3365355587182472,147,track_1,2.0,major,type 4,10
148,DaSi,track_1,40.0,157.33300002,148,0.6535399182268131,0.168994483324823,0.6965386439070649,0.0311225584889461,0.9297188755020082,0.9307228220108656,0.09885197602357,0.3838666252459356,0.5573327726743433,148,track_1,5.0,major,type 4,8
149,EdGrMiMaLiMa,track_1,35.0,342.54700002,149,0.0800516462233699,0.0162096136324953,0.2880886426592797,0.0325177076625885,0.9769076305220884,0.9668674366138924,0.0510007111652951,0.0381070725898312,0.7566739983611506,149,track_1,4.0,major,type 3,8
150,CaSaSoGa,track_1,8.0,193.37299998,150,0.1478373143963848,0.0515523783778371,0.3779042200094831,0.0214638334406525,0.9949799196787148,0.9487951293123787,0.0583155542009549,0.021021021021021,0.2820492086082719,150,track_1,7.0,major,type 4,8
151,FiGe,track_1,13.0,193.074,151,0.601893694856897,0.6625917360005606,0.8161263756831624,0.0403520068684267,0.0005401606425702,0.0325291491256517,0.2746113989637306,0.2678885782334058,0.338929141329193,151,track_1,2.0,major,type 5,9
152,LUBO,track_1,9.0,137.647,152,0.8794921454701959,0.6095275283092542,0.8019515360235582,0.0535522644344279,0.0238955823293172,0.6134534271620755,0.1008838768668089,0.6375686030858445,0.5681739767973433,152,track_1,10.0,minor,type 4,6
153,StKu,track_1,37.0,347.03599998000004,153,0.5513234344738541,0.1059181609747794,0.4449352399490903,0.011053874221936,0.966867469879518,0.8865460708293885,0.1090114802397643,0.181940561250906,0.3368913615387933,153,track_1,7.0,minor,type 4,8
154,MoRaLaMa,track_1,7.0,273.58699998000003,154,0.4060684312459652,0.6746062735910452,0.8359911157695091,0.2380339128568362,0.7620481927710844,1.0040170723063e-07,0.0756883064106471,0.7297297297297297,0.6127032388838574,154,track_1,9.0,major,type 3,4
155,Sp&Bi,track_1,57.0,235.17499998,155,0.5072089520120509,0.0270226974639313,0.4807217189488657,0.0112685125563425,0.5983935742971888,0.3152603566871051,0.0998679264451894,0.1436263850056953,0.3460020701255013,155,track_1,8.0,major,type 4,8
156,Tua,track_14,37.0,287.813,156,0.5588551753819668,0.6685990047958029,0.7862044870355119,0.0235028976175144,0.3955823293172691,4.508036654655276e-06,0.1740323072234075,0.483276379828104,0.3584659507482641,156,track_14,9.0,minor,type 4,10
157,ViLo,track_1,15.0,189.40000002,157,0.6029696578437702,0.5724827040719269,0.7403359037708068,0.0204979609358231,0.9427710843373494,0.2409630933364391,0.0876765213857563,0.8840219529874702,0.2992086082718764,157,track_1,8.0,major,type 4,10
158,NeInAs,track_1,16.0,233.841,158,0.3307510221648376,0.9599515413650516,0.8703052082553467,0.0867138871002361,9.407630522088356e-05,0.0010431737381262,0.4767855328659962,0.086672879776328,0.8867468840298443,158,track_1,7.0,major,type 4,9
159,MaKaPaChS.,track_1,9.0,412.99999998,159,0.3630299117710351,0.5284293995734839,0.680517082179132,0.0635329469843314,0.9176706827309238,0.0001917672608105,0.3111856141420299,0.4573884229056643,0.4109091301160132,159,track_1,4.0,major,type 4,4
160,AmBaPr,track_1,2.0,1767.0,160,0.3619539487841618,0.3462089127844692,0.6106411120261536,0.3754024468770122,0.9538152610441768,0.2901599298794476,0.3883978461851062,0.495702599150875,0.2317624099711044,160,track_1,8.0,major,type 4,4
161,SaLiEnCoDeLaMe,track_1,44.0,139.21600002,161,0.1284699806326662,0.0578600106128415,0.5230715480022958,0.0166344709165056,0.9889558232931728,0.9548192317462166,0.0866605709641369,0.0685513099306202,0.2379835683788329,161,track_1,2.0,minor,type 4,8
162,LaMaBaMe,track_1,30.0,333.19999998000003,162,0.2177749085431461,0.4182961383273761,0.5703126949664346,0.0191028117621807,0.8102409638554218,9.839367308601717e-06,0.0787361576755054,0.3496945221083152,0.2337570621468926,162,track_1,6.0,major,type 3,4
163,TaSe,track_1,24.0,198.211,163,0.6137292877125028,0.8127734558816166,0.8402086296823139,0.0193174500965872,0.0859437751004016,3.3032161678877183e-06,0.3660469369094788,0.3693693693693693,0.4927599516970716,163,track_1,7.0,major,type 4,10
164,InSt,track_1,15.0,223.875,164,0.6449322143318271,0.8798546240951551,0.8968081655062264,0.0330543034986048,0.0040461847389558,4.427715288870772e-05,0.0490704053642182,0.4118256187221704,0.5183777547763833,164,track_1,8.0,major,type 3,9
165,HuHa&Ha,track_1,54.0,229.88500002,165,0.5351839896707554,0.0581603740526036,0.405230715480023,0.0162051942476926,0.8303212851405622,0.7751001758033895,0.0937722239154729,0.1363777570674122,0.4710721524992451,165,track_1,10.0,major,type 4,8
166,Eld,track_6,38.0,207.578,166,0.7385409941897999,0.6335566034902231,0.8318983803748347,0.0140588109036273,0.0854417670682731,2.3996008028120512e-05,0.105963628974906,0.7649373511442477,0.3312793806874541,166,track_6,7.0,minor,type 4,10
167,SuSil,track_1,59.0,192.56,167,0.5954379169356575,0.9529430611039356,0.8738489181702478,0.1393002790298347,0.0001807228915662,0.0616456442225343,0.1018998272884283,0.2016154085119602,0.482053521369733,167,track_1,6.0,major,type 4,9
168,MCLyt,track_1,39.0,314.6,168,0.8751882935227029,0.7506983449974469,0.8072171894886576,0.1103241038849538,0.0769076305220883,0.00053112503125,0.4127806563039724,0.7825411618515067,0.3985530685297795,168,track_1,10.0,minor,type 4,6
169,3DoDo,track_1,79.0,233.933,169,0.5222724338282764,0.8648364521070495,0.8545831149709266,0.0057952350289761,0.0066666666666666,1.0040170723062976e-05,0.1547292492126384,0.543336439888164,0.369021434424462,169,track_1,11.0,minor,type 4,9
170,OlMaCh,track_1,26.0,397.707,170,0.0617602754465246,0.975970924819031,0.8470964038831075,0.1081777205408886,7.791164658634538e-06,0.7901604318879839,0.0692878187544447,0.1032411722066894,0.2667820330357527,170,track_1,9.0,major,type 1,9
171,ArZe,track_1,36.0,246.047,171,0.3802453195610071,0.7577068252585628,0.7651668288787402,0.0276883451384417,5.8734939759036144e-05,0.9427710268785412,0.3264248704663213,0.1860826343584964,0.4818810109112864,171,track_1,7.0,major,type 4,9
172,S.D.Bur,track_1,23.0,61.773,172,0.47385409941898,0.3211786261376265,0.7090664071273489,0.0082635758746512,0.9829317269076304,0.078814336158972,0.0958041247587117,0.5350522936729833,0.3390315694138957,172,track_1,6.0,minor,type 4,4
173,OlBl,track_1,47.0,143.46499998000002,173,0.6008177318700237,0.086895143123179,0.5724339297746499,0.0394934535308006,0.996987951807229,0.911646497637046,0.0937722239154729,0.2295744019881951,0.3088799758485357,173,track_1,2.0,major,type 4,8
174,EzCol,track_1,47.0,244.733,174,0.8074026253496881,0.7046426175672563,0.7963614584113199,0.2315947628246405,0.393574297188755,0.1154609592981519,0.0947881743370923,0.6862379621000311,0.3565521628498728,174,track_1,8.0,minor,type 4,6
175,ShKaAmBaShSiRaPaBaNeSi,track_1,2.0,1793.16,175,0.3716376156660211,0.5194184963806205,0.7582291432706945,0.1575445374543893,0.7781124497991968,0.0001024097413752,0.0735548105252463,0.3838666252459356,0.325845301246388,175,track_1,11.0,minor,type 4,4
176,DiBor,track_1,47.0,313.36,176,0.1155584247901872,0.931917620320588,0.8667614983404457,0.0639622236531444,1.576305220883534e-05,0.7751001758033895,0.0817840089403637,0.2098995547271409,0.5312028291715184,176,track_1,6.0,minor,type 3,9
177,MoRaihammed,track_9,24.0,297.88000002,177,0.3253712072304713,0.4293094644519869,0.689101844226498,0.0133075767332045,0.9568273092369478,0.466866934605356,0.1760642080666463,0.573366469918194,0.3975449605382326,177,track_9,11.0,major,type 4,4
178,JCSte,track_1,58.0,218.293,178,0.4179040241015709,0.2460877661970985,0.7361433455616281,0.0251126851255634,0.9467871485943776,3.524099923795105e-05,0.0947881743370923,0.2668530599565082,0.5603517056971579,178,track_1,6.0,minor,type 4,10
179,bi,track_1,55.0,179.908,179,0.7460727350979127,0.4603470198940719,0.7759976042524519,0.0378836660227516,0.497991967871486,0.0003724903338256,0.1018998272884283,0.90990990990991,0.3954910078923535,179,track_1,8.0,minor,type 4,10
180,Mo√,track_1,61.0,311.08,180,0.2543576500968367,0.9749697133531572,0.905293104739088,0.2165700794161837,0.0002178714859437,0.001966869444648,0.2573402417962004,0.0560215387801594,0.4794389097339026,180,track_1,3.0,minor,type 4,9
181,Ste,track_1,44.0,288.053,181,0.828921885087153,0.8167783017451116,0.8338449252576676,0.0577377119553552,0.0009638554216867,0.000678715540879,0.0978360256019506,0.6251423837630734,0.4169955147280804,181,track_1,4.0,minor,type 4,9
182,FoThMe,track_1,37.0,228.981,182,0.4630944695502474,0.9769721362849048,0.8847046492475855,0.1543249624382915,6.40562248995984e-06,0.4186741151346537,0.1608249517423549,0.1912602257429843,0.4284189416483374,182,track_1,9.0,minor,type 4,9
183,MoJo,track_1,26.0,243.926,183,0.7869593285990963,0.521420919312368,0.7610740934840657,0.0867138871002361,0.3524096385542168,0.057930781055001,0.1242507365640556,0.1384487936212074,0.5361301591408979,183,track_1,4.0,minor,type 4,6
184,Ara,track_1,41.0,389.387,184,0.4168280611146977,0.7416874418045836,0.8718774175837888,0.0070830650354153,0.571285140562249,0.0591356015417686,0.1354261912018693,0.2026509267888578,0.6452807607711216,184,track_1,7.0,major,type 4,9
185,JaAbAlYa,track_1,40.0,430.8,185,0.3533462448891759,0.9128946024689876,0.8683836190761398,0.2090577377119553,0.4708835341365461,0.0003925706752717,0.1923194148125571,0.9181940561250906,0.7593533014188985,185,track_1,5.0,major,type 4,9
186,StOa,track_1,46.0,185.947,186,0.7202496234129546,0.9219055056618508,0.9048189463701928,0.0920798454603992,0.0860441767068273,5.140567410208244e-06,0.2664837955907752,0.4397846121984053,0.4227530512787337,186,track_1,6.0,minor,type 4,10
187,BeBun,track_1,58.0,137.601,187,0.610501398751883,0.9349212547182092,0.9157495445584088,0.028224940974458,0.0014558232931726,1.6265076571362025e-05,0.3243929696230824,0.9161230195712956,0.2718603096562729,187,track_1,4.0,major,type 4,10
188,Mou,track_1,51.0,207.391,188,0.4146761351409512,0.9679612330920412,0.933068802874897,0.1972526293195965,1.2951807228915664e-05,9.026113480033614e-06,0.3274408208879407,0.3186289738013876,0.4547968689351791,188,track_1,6.0,major,type 4,9
189,BuLe,track_1,42.0,354.64,189,0.7536044760060255,0.6495759869442025,0.766614259689052,0.1779351792230092,0.008082329317269,0.5261039418714277,0.0624809509295946,0.5826861344102723,0.3066157760814249,189,track_1,7.0,major,type 4,6
190,ToDiSiDia,track_1,38.0,266.05999998,190,0.6460081773187003,0.1529750998708437,0.5764018866511941,0.0211418759390427,0.9387550200803214,0.8263050464910106,0.0746723559890277,0.1135963549756653,0.3540184154914391,190,track_1,5.0,major,type 4,8
191,KiSt,track_1,41.0,202.194,191,0.7159457714654617,0.6595881016029396,0.8968830326171047,0.1382270873578021,0.0686746987951807,2.6305247294425e-06,0.0907243726506146,0.7411204307756032,0.5519903394143271,191,track_1,9.0,major,type 4,6
192,Tee,track_1,49.0,392.067,192,0.4060684312459652,0.9949939426706316,0.8723266202490579,0.1274951706374758,7.86144578313253e-06,0.1656618129134668,0.3050899116123133,0.0203997100548824,0.4716651572001552,192,track_1,11.0,major,type 4,9
193,BrMa+2,track_1,54.0,264.62599998,193,0.4975252851301915,0.0934030176513581,0.5499987522148186,0.0142734492380339,0.9508032128514056,0.5753007784144362,0.1445697449964441,0.1198094646370508,0.3424709966791737,193,track_1,11.0,minor,type 3,8
194,TeNeu,track_1,44.0,169.413,194,0.5825263610931785,0.7727249972466684,0.8492176386913228,0.2036917793517922,0.1224899598393574,0.0024588378100781,0.0404348267804531,0.6800248524386456,0.3442715745892095,194,track_1,7.0,major,type 3,10
195,ToDi,track_1,30.0,488.53300002,195,0.4017645792984722,0.063667037114909,0.476154825185296,0.034342133505044,0.6455823293172691,0.6877506905127416,0.0808696535609062,0.282385834109972,0.6590977703023245,195,track_1,1.0,major,type 4,8
196,HaMiSaPr,track_1,37.0,408.477,196,0.5653109533032064,0.538441514232221,0.7461755384193057,0.011053874221936,0.4718875502008032,4.347393923086268e-05,0.3081377628771716,0.7152324738531635,0.3478673394574545,196,track_1,9.0,minor,type 4,10
197,Blt,track_2,68.0,146.939,197,0.8418334409296321,0.5444487830274632,0.8474707394374984,0.1596909207984546,0.6275100401606426,0.00164558398151,0.0886924718073758,0.4636015325670498,0.3630266959934446,197,track_2,1.0,major,type 4,10
198,MaFaTr,track_1,9.0,293.253,198,0.4986012481170648,0.1870162897105498,0.6301564722617354,0.0121270658939686,0.6114457831325302,0.5993971881497874,0.2735954485421111,0.0580925753339546,0.4395512571699659,198,track_1,5.0,major,type 4,8
199,SaRei,track_1,41.0,280.4,199,0.2780288358080482,0.9629551757626728,0.8752963489805595,0.1639836874865851,0.0001827309236947,0.3885536029654649,0.3335365234176572,0.3517655586621104,0.3863587354983395,199,track_1,7.0,major,type 4,9
200,AnMiGro,track_1,54.0,180.69100002,200,0.43081557994405,0.1139278527017691,0.493748596241671,0.0140588109036273,0.9748995983935744,0.91867461714319,0.2177181753530428,0.0558144351247799,0.3900353646439815,200,track_1,1.0,major,type 3,8
201,Ni,track_1,59.0,340.281,201,0.47385409941898,0.8498182801189439,0.8033989668338699,0.0280103026400515,0.0004076305220883,0.0051696839053051,0.1069795793965254,0.430464947706327,0.2502425928321904,201,track_1,2.0,major,type 4,9
202,NiCaFi,track_1,30.0,201.963,202,0.1725844630944695,0.88385946995865,0.8210176935938709,0.0624597553122987,1.706827309236948e-06,0.9518071805292978,0.0620745707609468,0.3030961996479238,0.2838767412774399,202,track_1,1.0,major,type 4,9
203,FiBl,track_1,55.0,168.951,203,0.7417688831504197,0.408284023668639,0.76586558858027,0.0174930242541317,0.1305220883534136,0.0022279138834476,0.1384740424667276,0.4843118981050015,0.4982425497045758,203,track_1,9.0,major,type 4,10
204,VaCa,track_1,50.0,189.25000002,204,0.4717021734452336,0.0737792729202334,0.4360010980509594,0.0258639192959862,0.9859437751004017,0.928714787866253,0.0968200751803312,0.2533913223568396,0.4084832017941087,204,track_1,4.0,minor,type 4,8
205,Was,track_1,39.0,158.349,205,0.43081557994405,0.9489382152404408,0.971425719348157,0.0556986477784932,0.0002610441767068,0.5823288979205803,0.0268210911307528,0.2451071761416589,0.6057273472204252,205,track_1,9.0,major,type 4,9
206,ChHa,track_1,36.0,282.37300001999995,206,0.5986658058962773,0.2520950349923407,0.5144119188440518,0.0461472418974028,0.0983935742971887,4.889563142131669e-05,0.2400690846286701,0.4014704359531946,0.4305645404752662,206,track_1,7.0,major,type 4,4
207,HaBeArinnan,track_11,33.0,176.896,207,0.443727135786529,0.2060393075621502,0.715355244441117,0.0100880017171066,0.9166666666666669,3.152613607041775e-05,0.1008838768668089,0.312415864140002,0.3024270065122698,207,track_11,2.0,major,type 4,10
208,BaBosckstreet,track_12,43.0,209.57299998,208,0.6729072519905317,0.9629551757626728,0.930273764068778,0.0111611933891393,0.0255020080321285,5.672696458530581e-06,0.3193132175149853,0.929584757170964,0.4284081597446845,208,track_12,10.0,major,type 4,10
209,IrAn,track_1,2.0,262.213,209,0.2360662793199914,0.9629551757626728,0.8534601083077538,0.0552693711096802,6.987951807228917e-06,0.2248988201795383,0.5539977649090726,0.1664077870974422,0.8161361970069435,209,track_1,2.0,major,type 4,9
210,AtMa,track_1,36.0,216.75,210,0.8547449967721111,0.3802501026241753,0.8103366524419156,0.0418544752092723,0.2921686746987951,1.6265076571362022e-06,0.1364421416234887,0.2513202858030444,0.374881399059818,210,track_1,5.0,minor,type 4,6
211,Pij,track_1,21.0,267.251,211,0.16612868517323,0.6816147538521612,0.7941903121958523,0.0188881734277742,3.92570281124498e-05,0.8222889782017854,0.4584984252768466,0.056642849746298,0.2865560443351878,211,track_1,6.0,minor,type 4,9
212,JaPa,track_1,30.0,315.90700002,212,0.294168280611147,0.4233021956567446,0.7385890045169823,0.0067611075338055,0.7700803212851406,1.8473914130435876e-06,0.404653052931017,0.5806150978564771,0.8253008151119161,212,track_1,9.0,major,type 3,4
213,TkMa,track_1,47.0,145.964,213,0.8547449967721111,0.497391844131399,0.7698085897531881,0.2605709379695213,0.0443775100401606,1.3554230476135018e-05,0.0610586203393274,0.2658175416796107,0.4067688791132962,213,track_1,1.0,major,type 4,6
214,JoMar,track_1,56.0,232.707,214,0.5932859909619109,0.3121677229447632,0.7414339547303536,0.011483150890749,0.8383534136546185,0.0003152613607041,0.0968200751803312,0.3724759242000621,0.5622816664510286,214,track_1,4.0,major,type 3,10
215,MoRaAsBh,track_1,23.0,295.926,215,0.4964493221433184,0.7136535207601197,0.8059194929001023,0.0856406954282034,0.4809236947791164,0.000642570926276,0.2126384232449456,0.975147561354458,0.5629986630439471,215,track_1,6.0,major,type 4,4
216,Cra,track_1,45.0,179.439,216,0.6890466967936303,0.3722404108971856,0.7405605051034414,0.0072977033698218,0.1746987951807229,5.100406727315992e-06,0.1659047038504521,0.3217355286320804,0.4125425885194289,216,track_1,8.0,major,type 4,10
217,SiRe,track_1,41.0,245.94400002,217,0.6115773617387562,0.9128946024689876,0.8168001796810661,0.0290834943120841,0.1566265060240964,0.0003524099923795,0.973585289037895,0.5578336957647303,0.4013725363350153,217,track_1,7.0,major,type 4,10
218,Sna,track_1,39.0,153.587,218,0.3910049494297397,0.9579491184333042,0.8930398542586908,0.0807040137368534,6.084337349397591e-05,9.006033138587489e-06,0.3660469369094788,0.5599047323185254,0.3651237762539353,218,track_1,6.0,major,type 4,9
219,Cod,track_1,73.0,164.633,219,0.9365181837744784,0.4663542886893141,0.7861795313318859,0.0995921871646276,0.0090963855421686,0.0062239018312267,0.1171390836127197,0.1560526043284664,0.5898509940915168,219,track_1,8.0,major,type 4,6
220,ErRe,track_1,43.0,528.94699998,220,0.3544222078760491,0.1679932718589493,0.6393401711961268,0.023717535951921,0.9166666666666669,0.0784127293300495,0.0998679264451894,0.1736564150357253,0.2546308276189244,220,track_1,10.0,major,type 3,8
221,JeZue,track_1,81.0,219.147,221,0.5394878416182485,0.0836912664323831,0.620224102218562,0.0184588967589611,0.9166666666666669,2.53012302221187e-05,0.0978360256019506,0.1943667805736771,0.3858358131711734,221,track_1,2.0,major,type 4,10
222,ArSiPr,track_1,47.0,152.268,222,0.5954379169356575,0.2360756515383614,0.6481994459833795,0.0127709808971882,0.893574297188755,1.4357444133980054e-05,0.0978360256019506,0.4812053432743087,0.4712500539095182,222,track_1,10.0,major,type 4,10
223,Rus,track_5,54.0,153.333,223,0.8665805896277169,0.456342174030577,0.7151805545157346,0.2863275380983043,0.3453815261044176,7.158641725543901e-05,0.0619729757187849,0.4625660142901522,0.6111129080950533,223,track_5,11.0,major,type 4,6
224,Nai,track_1,27.0,296.253,224,0.9203787389713796,0.8267904164038486,0.8044970177934166,0.1221292122773127,0.0412650602409638,3.84538538693312e-06,0.0468353144366554,0.8001449725587657,0.4717783671885107,224,track_1,6.0,major,type 4,6
225,LaMaS.D.Bur,track_1,39.0,238.26700002,225,0.4006886163115989,0.4963906326655253,0.7292056599535823,0.0121270658939686,0.9869477911646588,0.9106424805647396,0.0866605709641369,0.791860826343585,0.360837969551904,225,track_1,9.0,minor,type 4,4
