0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
38.0,295.56,0.3296750591779643,0.9289139859229668,0.8869007511666791,0.1071045288688559,8.22289156626506e-05,0.449798644376149,0.4097328050391141,0.2741016878947913,0.2542965886056841,4.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0
74.0,214.148,0.6664514740692922,0.7146547322259934,0.8377380150233336,0.0187808542605709,0.0758032128514056,0.005841351246336538,0.2593721426394392,0.5723309516412964,0.5222646310432569,8.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
53.0,208.438,0.5545513234344739,0.3131689344106368,0.8211424721120012,0.0120197467267654,0.7660642570281125,0.20867282798476708,0.0866605709641369,0.6572434503468987,0.6463859058955449,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
51.0,206.85499998,0.3899289864428664,0.1729993291883178,0.6120386314292131,0.0156685984116763,0.9397590361445785,0.9327308561554782,0.356903383114904,0.0698974836905871,0.3478889032647604,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0
38.0,576.912,0.1284699806326662,0.7977552838935111,0.8069177210451448,0.0379909851899549,0.0207831325301204,0.8493974391540554,0.0805648684344204,0.1415553484519001,0.659933367835425,2.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0
83.0,237.735,0.6632235851086724,0.6085263168433804,0.8515135634249207,0.4913071474565357,0.0708835341365461,0.02310565171250172,0.1384740424667276,0.5070933001967485,0.6009833096131453,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
2.0,261.17299998000004,0.580374435119432,0.6465723525465814,0.8467220683287165,0.017600343421335,0.2801204819277109,0.37705178418853835,0.0570964136950116,0.4625660142901522,0.936704834605598,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
33.0,216.912,0.7148698084785884,0.7336777500775938,0.8122332859174964,0.0251126851255634,0.4196787148594377,0.14976615438368912,0.5235192522604898,0.8167132649891271,0.4118848923966015,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0
35.0,302.851,0.5879061760275447,0.852821914516565,0.7845074991889396,0.0330543034986048,0.0017068273092369,4.206831532963387e-05,0.614954790206238,0.4356425390908149,0.5467072066244015,3.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
38.0,170.387,0.8450613298902518,0.7426886532704572,0.8112350577724539,0.0750160978750805,0.0802208835341365,0.0020973916640478,0.689119170984456,0.9710054882468676,0.43700025876568754,8.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
43.0,233.357,0.4867656552614591,0.6665965818640556,0.8606972623593122,0.0044000858553337,0.6325301204819277,0.0686737637286784,0.2441328863151478,0.4936315625970798,0.3956257816880149,2.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
48.0,182.2,0.6341725844630945,0.9229067171277244,0.8838062439170472,0.0124490233955784,4.528112449799197e-05,0.6255016320297511,0.3589352839581429,0.4366780573677126,0.41678311122611805,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
72.0,123.987,0.7697439208091242,0.5174160734488731,0.8508647151306431,0.3088645632109895,0.4568273092369478,0.0005142314399913765,0.1069795793965254,0.6499948224086155,0.7032712295682925,5.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
74.0,175.093,0.4673983214977405,0.9389261005817038,0.9189937860297972,0.1103241038849538,0.0066867469879518,0.00020928334265391617,0.1252666869856751,0.9057678368023196,0.7935157631431405,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
32.0,272.52100002000003,0.4630944695502474,0.3682355650336907,0.7440543036110903,0.0086928525434642,0.8955823293172691,0.0067259103673798,0.220766026617901,0.7017707362534948,0.4061004010868159,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
28.0,397.45300002,0.3350548741123306,0.2450865547312248,0.5194779266801428,0.0214638334406525,0.92570281124498,0.9206826512878028,0.1953672660774154,0.4087190638914776,0.4490069866735671,3.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0
32.0,235.37299998,0.6524639552399398,0.8207831476086064,0.8713034364003893,0.0020390641768619,0.0038755020080321,0.11252943426650028,0.1720004063801686,0.5837216526871699,0.5412353905205504,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
53.0,283.213,0.4458790617602755,0.7997577068252586,0.735694142896359,0.0582743077913715,0.0007720883534136,0.0310231235171922,0.1171390836127197,0.1425908667287977,0.5573327726743433,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
38.0,131.092,0.8149343662578008,0.6075251053775067,0.828130069127299,0.2541317879373256,0.0008514056224899,0.0006194785336129,0.1110433810830031,0.0949570259915087,0.4749644197179453,8.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0
29.0,336.413,0.3587260598235421,0.8498182801189439,0.7110878191210601,0.0335908993346211,0.0004748995983935,0.2831318103733036,0.3284567713095602,0.3372683027855441,0.5365344805278819,8.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0
57.0,432.547,0.1768883150419625,0.93792488911583,0.8246612263232762,0.412964155398154,0.0015763052208835,0.0768063020143594,0.091740323072234,0.3196644920782852,0.9338907577521888,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
40.0,143.667,0.0418549601893695,0.0059071476486548,0.2366299817823363,0.0272590684696286,0.9136546184738956,0.9307228220108656,0.0937722239154729,0.0990990990990991,0.7633803424332599,4.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0
29.0,286.187,0.5211964708414032,0.538441514232221,0.8043472835716603,0.0035415325177076,0.0363453815261044,1.134539291706116e-06,0.3182972670933659,0.3403748576162369,0.2047968689351792,4.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
71.0,374.453,0.5319561007101357,0.9489382152404408,0.8740485637992563,0.0595621377978107,0.0003192771084337,9.91968867438622e-05,0.18723966270446,0.222325774049912,0.5360061672488895,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
50.0,226.002,0.6642995480955456,0.7096486748966249,0.79953083277183,0.0562352436145095,0.0098192771084337,0.005214561460403043,0.1831758610179823,0.8757378067722895,0.4173027989821882,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
45.0,183.013,0.439423283839036,0.9819781936142732,0.8404581867185745,0.0545181369392573,7.660642570281124e-06,0.7550198343572635,0.1638728030072132,0.2513202858030444,0.5232403933238452,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
40.0,205.134,0.6739832149774049,0.3862573714194175,0.7936911981233311,0.009014810045074,0.7028112449799196,1.666668340028454e-06,0.0998679264451894,0.4687791239515377,0.2718872644154051,6.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
53.0,248.867,0.4792339143533463,0.9779733477507784,0.9180205135883808,0.0931530371324318,0.0001636546184738,0.2690755713610154,0.3355684242608961,0.3838666252459356,0.3409022296976755,5.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0
50.0,281.373,0.4813858403270928,0.8728461438340391,0.8801627111876419,0.0214638334406525,0.0056325301204819,2.7108460952270044e-07,0.2563242913745809,0.2954333643988816,0.3158019579937033,4.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0
59.0,192.048,0.5104368409726706,0.4983930555972727,0.7981832247760225,0.0867138871002361,0.674698795180723,0.3145462595845979,0.1079955298181448,0.5412446929688309,0.7517951869582092,9.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0
73.0,182.465,0.9386701097482248,0.8348001081308383,0.8995782486087195,0.1425198540459326,0.1054216867469879,0.011610393183125666,0.0701005790917403,0.93993993993994,0.6116735670850045,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0
60.2,152.494,0.7966429954809556,0.6285505461608546,0.7949888947118864,0.0963726121485297,0.2279116465863454,0.004195787345168,0.1100274306613837,0.187118152635394,0.5895760555483676,6.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0
81.0,180.522,0.892403701312675,0.4953894211996516,0.8381872176886027,0.0722257995277956,0.2600401606425703,0.0001757431483364749,0.2400690846286701,0.5443719581650617,0.298906714969595,3.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
23.0,218.76,0.5610071013557134,0.5424463600957158,0.7184497516907489,0.0164198325820991,0.4748995983935743,1.234940998936746e-05,0.4391953672660775,0.7628663145904525,0.3654903609781342,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
75.0,181.69,0.9300624058532388,0.5224221307782416,0.8382620847994809,0.1167632539171496,0.0110441767068273,0.011610393183125666,0.1567611500558773,0.1301646474060267,0.5462921033337645,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0
72.0,274.16,0.4501829137077685,0.8538231259824387,0.8609218636919468,0.0061171925305859,0.0204819277108433,2.108435851843226e-07,0.1008838768668089,0.264782023402713,0.3304491741061802,6.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
62.0,317.933,0.7396169571766732,0.6796123309204137,0.8426293329340421,0.0122343850611719,0.0107429718875502,0.8062247050448847,0.0819871990246876,0.5961478720099409,0.3409615301677664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
75.0,168.84,0.6395523993974608,0.9289139859229668,0.849641885652966,0.0822064820776991,0.0469879518072289,0.0010477942246929473,0.038809306105862,0.4470332401366884,0.6157383447621512,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
54.0,164.987,0.4275876909834302,0.9639563872285464,0.9230865214244716,0.0455033268941833,0.0001004016064257,0.0081415744393317,0.6647363608655898,0.3662628145386766,0.4389043429507913,9.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
32.0,201.46699998,0.4813858403270928,0.7967540724276375,0.8302263482318883,0.0089074908778707,0.1656626506024096,0.1950155572445354,0.0978360256019506,0.3890442166304235,0.4223972484581877,7.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
42.0,336.867,0.7826554766516033,0.6225432773656123,0.5410146989094358,0.1661300708306503,0.1907630522088353,3.564260606687356e-06,0.0927562734938535,0.8281039660350005,0.4277666364773365,9.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
72.0,214.293,0.5610071013557134,0.1960271929034131,0.8049462204586858,0.0104099592187164,0.8835341365461847,0.02576193751198543,0.0927562734938535,0.3424458941700321,0.5380709017984214,2.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
62.0,159.13,0.5868302130406714,0.582494818730664,0.8705547652916074,0.2906203047864348,0.358433734939759,0.18009688764747755,0.3030580107690745,0.5340167753960857,0.3350800017251045,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
43.0,259.533,0.7191736604260814,0.480371249211546,0.6646202989693294,0.167203262502683,0.0883534136546184,2.781127290288444e-05,0.2979782586609774,0.656207932070001,0.2824157933324708,5.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0
70.0,155.674,0.6718312890036584,0.6716026391934241,0.8532355069751192,0.0116977892251556,0.1516064257028112,0.16893201900805122,0.1018998272884283,0.45055400227814013,0.3418294734118255,9.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
40.0,265.714,0.443727135786529,0.9889866738753892,0.9189937860297972,0.1028117621807254,5.502008032128514e-05,0.0010230933966801,0.3020420603474551,0.1229160194677436,0.49584896709363,10.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0
27.0,210.689,0.6406283623843341,0.8458134342554491,0.8969578997279828,0.1028117621807254,0.144578313253012,7.530128042295507e-05,0.0365742151782993,0.6210003106554831,0.8913615387932894,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0
67.0,252.003,0.191951796858188,0.9669600216261676,0.8766339746949164,0.1210560206052801,0.0002138554216867,1.807230730151337e-07,0.2481966880016255,0.5816506161333748,0.752420537370078,3.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0
53.0,185.133,0.8794921454701959,0.5394427256980947,0.8124079758428788,0.3947198969735995,0.0505020080321285,0.29359951967823267,0.0737580006095702,0.5443719581650617,0.6874164402466899,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0
20.0,240.02,0.6330966214762214,0.4363179447131028,0.6664919767412842,0.3700364885168491,0.8524096385542169,0.5351539007569285,0.0755867113684852,0.5516205861033447,0.5396181049726139,4.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0
74.0,137.25,0.4426511727996557,0.2280659598113718,0.8347183748845799,0.013522215067611,0.9568273092369478,1.8544195325497317e-05,0.0763994717057807,0.3517655586621104,0.2040636994867813,7.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0
36.0,189.933,0.6427802883580805,0.8237867820062275,0.9182950263282672,0.0123417042283751,0.0189759036144578,0.0010833344210184,0.0713197195976836,0.7680439059749404,0.358169448397809,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
37.0,332.133,0.2070152786744136,0.0328297239659988,0.265878066432083,0.0187808542605709,0.9748995983935744,0.931726839083172,0.0978360256019506,0.1332712022367194,0.4714549100789235,2.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0
45.0,175.213,0.8009468474284486,0.4913845753361567,0.8320980260038432,0.0299420476497102,0.676706827309237,0.16956422647010688,0.0778218022960479,0.8674536605571088,0.4825225341786345,8.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
40.0,203.0,0.4480309877340219,0.9839806165460206,0.8858027002071324,0.0695428203477141,1.4056224899598394e-05,0.0086435829754849,0.3528395814284263,0.3445169307238273,0.3419750291111398,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
31.0,230.187,0.4458790617602755,0.9068873336737452,0.695440592947518,0.0339128568362309,3.6345381526104416e-05,2.1385563640124136e-05,0.1689525551153103,0.1353422387905146,0.3808384008280501,10.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0
67.0,235.8,0.5308801377232625,0.8408073769260805,0.8239125552144942,0.017600343421335,0.0007459839357429,1.0943786088138644e-05,0.330488672152799,0.3310551931241586,0.3312793806874541,6.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
46.6,317.44000002,0.4426511727996557,0.3392004325233533,0.5467794664470564,0.0185662159261644,0.674698795180723,0.7560238514295698,0.105963628974906,0.4573884229056643,0.3712586794324406,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0
48.0,330.615,0.426511727996557,0.275122898707436,0.8118839060667316,0.009014810045074,0.9688755020080322,0.0527098922790083,0.0627857360560804,0.1436263850056953,0.392342692025704,4.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0
73.0,245.227,0.3705616526791479,0.968962444557915,0.9237104140151232,0.184374329255205,8.544176706827309e-05,0.0114447906072194,0.2563242913745809,0.2813503158330744,0.7726366067192822,7.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
22.0,210.73300002,0.7493006240585325,0.5254257651758628,0.7659903670984003,0.0148100450740502,0.6214859437751005,0.0005230928946715,0.1415218937315859,0.9813606710158432,0.5178278776900849,5.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
30.0,218.65999998,0.8192382182052937,0.5814936072647904,0.8995033814978414,0.0417471560420691,0.1335341365461847,0.0003905626411271,0.0375901655999187,0.8923060992026509,0.4012701082503126,7.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
67.0,269.8,0.4630944695502474,0.9509406381721884,0.9027725786728557,0.0262931959647993,2.0281124497991968e-05,0.0027098420781546,0.0159504216194249,0.590970280625453,0.4118094190710312,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
38.0,196.133,0.6739832149774049,0.931917620320588,0.8582266477003319,0.0407812835372397,0.0180722891566265,0.0052198847589204,0.1374580920451082,0.478098788443616,0.6247563289774443,6.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0
45.0,322.13299998,0.5018291370776846,0.168994483324823,0.6703850665069502,0.0192101309293839,0.8263052208835341,0.780120261164921,0.0998679264451894,0.1674433053743398,0.4682419027903566,8.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0
54.0,171.211,0.8439853669033786,0.784739534837153,0.8621446931696239,0.0644988194891607,0.3443775100401607,0.0001094378608813,0.4971045412983846,0.37581029305167235,0.3743207400698667,10.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
62.0,142.808,0.8891758123520552,0.7076462519648774,0.8874497766464525,0.3614509551405881,0.1767068273092369,1.4357444133980054e-05,0.3172813166717464,0.5329812571191882,0.6221697502911114,9.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
70.0,193.918,0.5298041747363892,0.7396850188728361,0.9387587033016396,0.1081777205408886,0.07429718875502,0.016646325950126408,0.09885197602357,0.6033964999482241,0.3584551688446112,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
36.0,125.257,0.8299978480740263,0.3842549484876701,0.7437049237603255,0.2412534878729341,0.7329317269076305,0.17151165814423502,0.1029157777100477,0.5008801905353629,0.5789720533057316,7.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0
29.0,231.467,0.6524639552399398,0.9479370037745672,0.9294252701454916,0.0251126851255634,0.2811244979919679,2.6606452416116887e-06,0.2878187544447831,0.7763280521901211,0.3959115021348168,3.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
70.0,196.573,0.5610071013557134,0.8217843590744801,0.8702053854408425,0.0385275810259712,0.0521084337349397,0.02260490622982551,0.065325612110129,0.5443719581650617,0.5898941217061283,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
47.0,202.067,0.7536044760060255,0.5304318225052314,0.7792168900202141,0.2949130714745653,0.2771084337349398,0.016739797931524015,0.1364421416234887,0.5070933001967485,0.3745094233837927,4.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
15.0,230.80000002,0.3910049494297397,0.5003954785290201,0.7374909535574355,0.0228589826142949,0.8684738955823293,0.34180757209595597,0.1933353652341765,0.7069483276379828,0.665723250097037,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
22.0,209.931,0.3963847643641059,0.9869842509436418,0.892291183149909,0.1113972955569864,0.0005361445783132,7.228922920605341e-05,0.2146703240881845,0.4377135756446101,0.3576519170224694,10.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0
49.0,194.4,0.8482892188508716,0.7426886532704572,0.8199695540415762,0.0613865636402661,0.3634538152610442,0.0014046198841565,0.0876765213857563,0.7121259190224707,0.3745579419502307,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
17.0,220.0,0.5136647299332904,0.8708437209022918,0.9249082877891742,0.3271088216355441,0.2841365461847389,0.0008607558842930381,0.1181550340343391,0.8208553380967175,0.3006749471686721,10.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
44.0,242.079,0.2156229825693996,0.900880064878503,0.8505153352798782,0.0298347284825069,1.606425702811245e-05,0.2931719810963665,0.3030580107690745,0.2067929998964481,0.3224436106438952,6.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0
25.0,213.487,0.777275661717237,0.5013966899948938,0.7885004117691098,0.0143807684052371,0.6967871485943775,0.005153651760694537,0.1100274306613837,0.3921507714611163,0.4231627636175443,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
60.0,240.926,0.7331611792554337,0.5614693779473163,0.8604227496194254,0.1521785790942262,0.1726907630522088,0.19097398692167364,0.0603474550441938,0.2834213523868696,0.8060065985250355,3.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
29.0,207.177,0.3006240585323865,0.9839806165460206,0.9337675625764268,0.2487658295771625,9.6285140562249e-05,0.7871483806710651,0.2502285888448644,0.3683338510924718,0.6028593608487514,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0
14.0,294.24,0.2403701312674844,0.9489382152404408,0.8563799256320032,0.0899334621163339,1.7971887550200806e-05,0.0176696964555185,0.2593721426394392,0.0918504711608159,0.3893668866175012,7.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0
55.0,211.787,0.5825263610931785,0.8307952622673435,0.7828604227496194,0.1575445374543893,0.000863453815261,1.0122500122992093e-05,0.0876765213857563,0.2875634254944599,0.4873689998706171,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
49.0,134.724,0.60619754680439,0.4443276364400925,0.8017019789872976,0.0106245975531229,0.7188755020080322,0.536556020638575,0.1973991669206543,0.3880086983535259,0.3208047612886531,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0
34.0,219.7,0.3404346890466968,0.9869842509436418,0.900152229792119,0.2219360377763468,2.13855421686747e-05,7.86145367615831e-06,0.1659047038504521,0.264782023402713,0.239870401518092,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
61.0,209.39,0.5050570260383044,0.3632295077043222,0.7945896034538693,0.0159905559132861,0.751004016064257,0.0024311771397360566,0.0768058518744285,0.3786890338614476,0.2397194548669513,5.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
56.0,339.492,0.3716376156660211,0.620540854433865,0.832048114596591,0.0166344709165056,0.0257028112449799,0.0354407986353399,0.4087168546174947,0.1798695246971109,0.4821882951653944,4.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0
36.0,294.0,0.4448030987734022,0.2571010923217093,0.591225574605076,0.0083708950418544,0.96285140562249,0.854417524515587,0.0958041247587117,0.1933312622967795,0.5141458575926166,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0
18.0,190.08,0.2920163546374005,0.0224171247209123,0.3217289311472137,0.0258639192959862,0.993975903614458,0.8604416269494247,0.0937722239154729,0.0856373614994304,0.0192726527795747,4.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0
56.0,181.867,0.5394878416182485,0.5975129907187696,0.7889246587307529,0.0697574586821206,0.3965863453815261,0.1850042640605061,0.0937722239154729,0.4749922336129232,0.3619485056281537,10.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
55.0,199.73800002,0.4340434689046697,0.1069193724406532,0.5203264206034288,0.02006868426701,0.9789156626506024,0.8212849611294791,0.1110433810830031,0.1456974215594905,0.4501929960753871,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0
42.0,88.908,0.1639767591994835,0.0272229397571061,0.3673479573756582,0.023717535951921,0.8734939759036146,0.911646497637046,0.0668495377425581,0.0215387801594698,0.3146914219174537,6.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0
68.0,172.232,0.6750591779642782,0.8898667387538922,0.8475456065483766,0.0120197467267654,0.0039759036144578,0.0009417680138233,0.0283450167631819,0.8653826240033137,0.4447696985379739,7.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
44.0,285.04,0.5685388422638261,0.7547031908609417,0.8262833470589703,0.021678471775059,0.0498995983935743,0.6867466734404353,0.1496494971045413,0.2612198405301853,0.3902186570060809,7.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
13.0,214.307,0.3501183559285561,0.4783688262797985,0.8366399640637867,0.0030049366816913,0.5230923694779117,2.811247802457635e-07,0.1252666869856751,0.352801076939008,0.2819521714753957,8.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
37.0,234.424,0.5502474714869808,0.6385626608195917,0.8412567692346086,0.0267224726336123,0.1014056224899598,0.429718302930023,0.1069795793965254,0.3341617479548514,0.3471179971535774,8.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
38.0,203.4,0.4426511727996557,0.3081628770812683,0.5316313543460358,0.0158832367460828,0.8062248995983936,0.0156616623109059,0.1008838768668089,0.8591695143419281,0.4617673696467848,4.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0
37.0,349.467,0.1370776845276523,0.93792488911583,0.9063162885877568,0.0457179652285898,2.2590361445783137e-05,0.1927702738657368,0.2187341257746622,0.4190742466604535,0.5556885323672747,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
45.0,155.51500002,0.3393587260598236,0.1299472361557484,0.5197524394200295,0.0105172783859197,0.9497991967871486,0.9397589756616224,0.0968200751803312,0.0189499844672258,0.1809796437659033,5.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0
41.0,200.476,0.5588551753819668,0.2110453648915187,0.7115619774899553,0.0222150676110753,0.9066265060240964,8.554225456049656e-06,0.0744691659047038,0.0467018742880811,0.5370627938068745,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
65.0,225.867,0.69227458575425,0.5885020875259063,0.8424795987122857,0.0324103884953852,0.005863453815261,0.0984194361640925,0.1018998272884283,0.2119705912809361,0.6219541122180532,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0
19.0,205.788,0.5567032494082204,0.8498182801189439,0.8989044446108158,0.0360592401802962,0.0045582329317269,0.0007241111687862811,0.1100274306613837,0.5619757688723207,0.5252727821624186,10.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
56.0,254.693,0.4706262104583603,0.9138958139348612,0.8340196151830501,0.0396007726980038,0.0017871485943775,0.0010532139088493,0.2461647871583867,0.1467329398363881,0.5562438004053996,5.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
31.0,202.449,0.537335915644502,0.7446910762022046,0.8529110828279803,0.0620304786434857,0.4317269076305221,0.09933843307071592,0.0907243726506146,0.2016154085119602,0.6285742010609393,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
31.0,260.652,0.1499892403701312,0.8237867820062275,0.8020264031344364,0.0227516634470916,6.676706827309237e-06,0.8022086367556596,0.1364421416234887,0.4076835456145801,0.6056950015094664,4.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0
38.0,225.853,0.3651818377447816,0.9699636560237888,0.912655037308777,0.0421764327108821,0.0029919678714859,0.0001124499120983,0.1018998272884283,0.7069483276379828,0.7075300815111915,4.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
42.0,255.194,0.6309446955024748,0.9058861222078716,0.9010007237154052,0.0232882592831079,0.0001726907630522,0.18362889922580242,0.2685156964340141,0.6282489385937662,0.5142267218700134,4.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0
36.0,197.474,0.5211964708414032,0.9849818280118944,0.8663622070824287,0.071152607855763,0.0010642570281124,0.0001425704242674,0.3000101595042162,0.4201097649373511,0.428224867382585,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
71.0,236.8,0.6632235851086724,0.6946305029085192,0.8153577400114795,0.017171066752522,0.3273092369477912,9.939769015832346e-06,0.0309864878593924,0.6965931448690069,0.4548507784534438,10.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0
49.0,194.868,0.6653755110824189,0.9669600216261676,0.9084874348032242,0.0687915861772912,0.0025200803212851,0.37101121587471475,0.2522604896881033,0.3590141866003934,0.4230441626773623,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
51.0,190.093,0.6890466967936303,0.8448122227895754,0.924858376381922,0.0509766044215496,0.1375502008032128,0.2185319744296932,0.1384740424667276,0.7939318628973802,0.5362703238883856,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0
44.0,455.92,0.2296105013987519,0.9709648674896624,0.8848543834693419,0.124275595621378,7.028112449799197e-05,0.0007921694700496,0.2725794981204917,0.2388940664802734,0.6174311036356578,6.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
42.0,168.276,0.5287282117495159,0.6355590264219706,0.770018217663647,0.0330543034986048,0.0840361445783132,3.293175997164656e-06,0.0978360256019506,0.134306720513617,0.7736447147108293,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0
42.0,348.25300002,0.482461803313966,0.1609847915978333,0.680092835217489,0.0075123417042283,0.931726907630522,0.41967813220696,0.0866605709641369,0.3745469607538573,0.2209427696554103,6.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0
49.0,245.3,0.5050570260383044,0.9429309464451986,0.886077212947019,0.0363811976819059,5.1305220883534144e-05,0.17173749772841135,0.1283145382505333,0.2150771461116288,0.4820912580325182,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0
47.0,218.29300002,0.5491715085001077,0.2771253216391834,0.8156522173142672,0.0317664734921657,0.9568273092369478,0.8524094903709744,0.0853398354160317,0.2782437610023817,0.4983018501746667,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0
