id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
1280,0.191951796858188,0.9669600216261676,,0.1210560206052801,0.0002138554216867,1.807230730151337e-07,0.2481966880016255,0.5816506161333748,0.752420537370078
1281,0.8794921454701959,0.5394427256980947,0.8124079758428788,0.3947198969735995,0.0505020080321285,,0.0737580006095702,0.5443719581650617,0.6874164402466899
1282,0.6330966214762214,0.4363179447131028,0.6664919767412842,0.3700364885168491,0.8524096385542169,,0.0755867113684852,0.5516205861033447,0.5396181049726139
1283,0.4426511727996557,0.2280659598113718,0.8347183748845799,0.013522215067611,0.9568273092369478,,0.0763994717057807,0.3517655586621104,0.2040636994867813
1284,0.6427802883580805,0.8237867820062275,0.9182950263282672,0.0123417042283751,0.0189759036144578,0.0010833344210184,0.0713197195976836,0.7680439059749404,0.358169448397809
1285,0.2070152786744136,0.0328297239659988,0.265878066432083,0.0187808542605709,0.9748995983935744,0.931726839083172,0.0978360256019506,0.1332712022367194,0.4714549100789235
1286,0.8009468474284486,0.4913845753361567,0.8320980260038432,0.0299420476497102,0.676706827309237,,0.0778218022960479,0.8674536605571088,0.4825225341786345
1287,0.4480309877340219,0.9839806165460206,0.8858027002071324,0.0695428203477141,1.4056224899598394e-05,0.0086435829754849,0.3528395814284263,0.3445169307238273,0.3419750291111398
1288,0.4458790617602755,0.9068873336737452,0.695440592947518,0.0339128568362309,3.6345381526104416e-05,2.1385563640124136e-05,0.1689525551153103,0.1353422387905146,0.3808384008280501
1289,0.5308801377232625,0.8408073769260805,0.8239125552144942,0.017600343421335,0.0007459839357429,1.0943786088138644e-05,0.330488672152799,0.3310551931241586,0.3312793806874541
1290,0.4426511727996557,0.3392004325233533,0.5467794664470564,0.0185662159261644,0.674698795180723,0.7560238514295698,0.105963628974906,0.4573884229056643,0.3712586794324406
1291,0.426511727996557,0.275122898707436,0.8118839060667316,0.009014810045074,0.9688755020080322,0.0527098922790083,0.0627857360560804,0.1436263850056953,0.392342692025704
1292,0.3705616526791479,0.968962444557915,0.9237104140151232,0.184374329255205,8.544176706827309e-05,0.0114447906072194,0.2563242913745809,0.2813503158330744,0.7726366067192822
1293,0.7493006240585325,0.5254257651758628,0.7659903670984003,0.0148100450740502,0.6214859437751005,0.0005230928946715,0.1415218937315859,0.9813606710158432,0.5178278776900849
1294,0.8192382182052937,0.5814936072647904,0.8995033814978414,0.0417471560420691,0.1335341365461847,0.0003905626411271,0.0375901655999187,0.8923060992026509,0.4012701082503126
1295,0.4630944695502474,0.9509406381721884,0.9027725786728557,0.0262931959647993,2.0281124497991968e-05,0.0027098420781546,0.0159504216194249,0.590970280625453,0.4118094190710312
1296,0.6739832149774049,0.931917620320588,0.8582266477003319,0.0407812835372397,0.0180722891566265,0.0052198847589204,0.1374580920451082,0.478098788443616,
1297,0.5018291370776846,0.168994483324823,0.6703850665069502,0.0192101309293839,0.8263052208835341,0.780120261164921,0.0998679264451894,0.1674433053743398,0.4682419027903566
1298,0.8439853669033786,0.784739534837153,0.8621446931696239,0.0644988194891607,0.3443775100401607,0.0001094378608813,0.4971045412983846,,0.3743207400698667
1299,0.8891758123520552,0.7076462519648774,0.8874497766464525,0.3614509551405881,0.1767068273092369,1.4357444133980054e-05,0.3172813166717464,0.5329812571191882,0.6221697502911114
1300,0.5298041747363892,0.7396850188728361,0.9387587033016396,0.1081777205408886,0.07429718875502,,0.09885197602357,0.6033964999482241,0.3584551688446112
1301,0.8299978480740263,0.3842549484876701,0.7437049237603255,0.2412534878729341,0.7329317269076305,,0.1029157777100477,0.5008801905353629,0.5789720533057316
1302,0.6524639552399398,0.9479370037745672,0.9294252701454916,0.0251126851255634,0.2811244979919679,2.6606452416116887e-06,0.2878187544447831,0.7763280521901211,0.3959115021348168
1303,0.5610071013557134,0.8217843590744801,0.8702053854408425,0.0385275810259712,0.0521084337349397,,0.065325612110129,0.5443719581650617,0.5898941217061283
1304,0.7536044760060255,0.5304318225052314,0.7792168900202141,0.2949130714745653,0.2771084337349398,,0.1364421416234887,0.5070933001967485,0.3745094233837927
1305,0.3910049494297397,0.5003954785290201,0.7374909535574355,0.0228589826142949,0.8684738955823293,,0.1933353652341765,0.7069483276379828,0.665723250097037
1306,0.3963847643641059,0.9869842509436418,0.892291183149909,0.1113972955569864,0.0005361445783132,7.228922920605341e-05,0.2146703240881845,,0.3576519170224694
1307,0.8482892188508716,0.7426886532704572,0.8199695540415762,0.0613865636402661,0.3634538152610442,0.0014046198841565,0.0876765213857563,0.7121259190224707,0.3745579419502307
1308,0.5136647299332904,0.8708437209022918,0.9249082877891742,0.3271088216355441,0.2841365461847389,,0.1181550340343391,0.8208553380967175,0.3006749471686721
1309,0.2156229825693996,0.900880064878503,0.8505153352798782,0.0298347284825069,1.606425702811245e-05,0.2931719810963665,0.3030580107690745,0.2067929998964481,0.3224436106438952
1310,0.777275661717237,0.5013966899948938,0.7885004117691098,0.0143807684052371,0.6967871485943775,,0.1100274306613837,0.3921507714611163,0.4231627636175443
1311,0.7331611792554337,0.5614693779473163,0.8604227496194254,0.1521785790942262,0.1726907630522088,,0.0603474550441938,0.2834213523868696,0.8060065985250355
1312,0.3006240585323865,0.9839806165460206,0.9337675625764268,0.2487658295771625,9.6285140562249e-05,0.7871483806710651,0.2502285888448644,0.3683338510924718,0.6028593608487514
1313,0.2403701312674844,0.9489382152404408,0.8563799256320032,0.0899334621163339,1.7971887550200806e-05,0.0176696964555185,0.2593721426394392,0.0918504711608159,0.3893668866175012
1314,0.5825263610931785,0.8307952622673435,0.7828604227496194,0.1575445374543893,0.000863453815261,,0.0876765213857563,0.2875634254944599,0.4873689998706171
1315,0.60619754680439,0.4443276364400925,0.8017019789872976,0.0106245975531229,0.7188755020080322,,0.1973991669206543,0.3880086983535259,0.3208047612886531
1316,0.3404346890466968,0.9869842509436418,0.900152229792119,0.2219360377763468,2.13855421686747e-05,7.86145367615831e-06,0.1659047038504521,0.264782023402713,0.239870401518092
1317,0.5050570260383044,0.3632295077043222,0.7945896034538693,0.0159905559132861,0.751004016064257,,0.0768058518744285,0.3786890338614476,0.2397194548669513
1318,0.3716376156660211,0.620540854433865,0.832048114596591,0.0166344709165056,0.0257028112449799,0.0354407986353399,0.4087168546174947,0.1798695246971109,0.4821882951653944
1319,0.4448030987734022,0.2571010923217093,0.591225574605076,0.0083708950418544,0.96285140562249,0.854417524515587,0.0958041247587117,0.1933312622967795,0.5141458575926166
1320,0.2920163546374005,0.0224171247209123,0.3217289311472137,0.0258639192959862,0.993975903614458,0.8604416269494247,0.0937722239154729,0.0856373614994304,0.0192726527795747
1321,0.5394878416182485,0.5975129907187696,0.7889246587307529,0.0697574586821206,0.3965863453815261,,0.0937722239154729,0.4749922336129232,0.3619485056281537
1322,0.4340434689046697,0.1069193724406532,0.5203264206034288,0.02006868426701,0.9789156626506024,0.8212849611294791,0.1110433810830031,0.1456974215594905,0.4501929960753871
1323,0.1639767591994835,0.0272229397571061,0.3673479573756582,0.023717535951921,0.8734939759036146,0.911646497637046,0.0668495377425581,0.0215387801594698,0.3146914219174537
1324,0.6750591779642782,0.8898667387538922,0.8475456065483766,0.0120197467267654,0.0039759036144578,0.0009417680138233,0.0283450167631819,0.8653826240033137,0.4447696985379739
1325,0.5685388422638261,0.7547031908609417,0.8262833470589703,0.021678471775059,0.0498995983935743,0.6867466734404353,0.1496494971045413,,0.3902186570060809
1326,0.3501183559285561,0.4783688262797985,0.8366399640637867,0.0030049366816913,0.5230923694779117,2.811247802457635e-07,0.1252666869856751,0.352801076939008,0.2819521714753957
1327,0.5502474714869808,0.6385626608195917,0.8412567692346086,0.0267224726336123,0.1014056224899598,0.429718302930023,0.1069795793965254,0.3341617479548514,0.3471179971535774
1328,0.4426511727996557,0.3081628770812683,0.5316313543460358,0.0158832367460828,0.8062248995983936,0.0156616623109059,0.1008838768668089,0.8591695143419281,0.4617673696467848
1329,0.1370776845276523,0.93792488911583,0.9063162885877568,0.0457179652285898,2.2590361445783137e-05,0.1927702738657368,0.2187341257746622,0.4190742466604535,0.5556885323672747
1330,0.3393587260598236,0.1299472361557484,0.5197524394200295,0.0105172783859197,0.9497991967871486,0.9397589756616224,0.0968200751803312,0.0189499844672258,0.1809796437659033
1331,0.5588551753819668,0.2110453648915187,0.7115619774899553,0.0222150676110753,0.9066265060240964,8.554225456049656e-06,0.0744691659047038,0.0467018742880811,0.5370627938068745
1332,0.69227458575425,0.5885020875259063,0.8424795987122857,0.0324103884953852,0.005863453815261,,0.1018998272884283,0.2119705912809361,0.6219541122180532
1333,0.5567032494082204,0.8498182801189439,0.8989044446108158,0.0360592401802962,0.0045582329317269,,0.1100274306613837,0.5619757688723207,0.5252727821624186
1334,0.4706262104583603,0.9138958139348612,0.8340196151830501,0.0396007726980038,0.0017871485943775,0.0010532139088493,0.2461647871583867,0.1467329398363881,0.5562438004053996
1335,0.537335915644502,0.7446910762022046,0.8529110828279803,0.0620304786434857,0.4317269076305221,,0.0907243726506146,0.2016154085119602,0.6285742010609393
1336,0.1499892403701312,0.8237867820062275,0.8020264031344364,0.0227516634470916,6.676706827309237e-06,0.8022086367556596,0.1364421416234887,0.4076835456145801,0.6056950015094664
1337,0.3651818377447816,0.9699636560237888,0.912655037308777,0.0421764327108821,0.0029919678714859,0.0001124499120983,0.1018998272884283,0.7069483276379828,0.7075300815111915
1338,0.6309446955024748,0.9058861222078716,0.9010007237154052,0.0232882592831079,0.0001726907630522,,0.2685156964340141,0.6282489385937662,0.5142267218700134
1339,0.5211964708414032,0.9849818280118944,0.8663622070824287,0.071152607855763,0.0010642570281124,0.0001425704242674,0.3000101595042162,0.4201097649373511,0.428224867382585
1340,0.6632235851086724,0.6946305029085192,,0.017171066752522,0.3273092369477912,9.939769015832346e-06,0.0309864878593924,0.6965931448690069,0.4548507784534438
1341,0.6653755110824189,0.9669600216261676,0.9084874348032242,0.0687915861772912,0.0025200803212851,,0.2522604896881033,0.3590141866003934,0.4230441626773623
1342,0.6890466967936303,0.8448122227895754,0.924858376381922,0.0509766044215496,0.1375502008032128,,0.1384740424667276,0.7939318628973802,0.5362703238883856
1343,0.2296105013987519,0.9709648674896624,0.8848543834693419,0.124275595621378,7.028112449799197e-05,0.0007921694700496,0.2725794981204917,0.2388940664802734,0.6174311036356578
1344,0.5287282117495159,0.6355590264219706,,0.0330543034986048,0.0840361445783132,3.293175997164656e-06,0.0978360256019506,0.134306720513617,0.7736447147108293
1345,0.482461803313966,0.1609847915978333,0.680092835217489,0.0075123417042283,0.931726907630522,0.41967813220696,0.0866605709641369,0.3745469607538573,0.2209427696554103
1346,0.5050570260383044,0.9429309464451986,0.886077212947019,0.0363811976819059,5.1305220883534144e-05,,0.1283145382505333,0.2150771461116288,0.4820912580325182
1347,0.5491715085001077,0.2771253216391834,0.8156522173142672,0.0317664734921657,0.9568273092369478,0.8524094903709744,0.0853398354160317,0.2782437610023817,0.4983018501746667
1348,0.5771465461588122,0.7086474634307511,0.8353422674752314,0.0136295342348143,0.2710843373493976,,0.411764705882353,0.5971833902868385,0.6556745158925259
1349,0.3920809124166129,0.8197819361427326,0.8249606947667889,0.0328396651641983,0.004859437751004,0.0009779126284263,0.105963628974906,0.139484311898105,0.4557672402639409
1350,0.4329675059177965,0.9739685018872836,0.8517880761648075,0.0626743936467053,2.951807228915663e-05,0.7259033392603809,0.0603474550441938,0.3942218080149114,0.4168283952214602
1351,0.3619539487841618,0.7697213628490474,0.8790397045244691,0.0394934535308006,0.0184738955823293,,0.105963628974906,0.4076835456145801,0.7923890542114115
1352,0.5147406929201637,0.0675717618318165,0.5480022959247336,0.0149173642412534,0.9708835341365462,0.4628508663161308,0.0708117443868739,0.1177384280832556,0.394892612239617
1353,,0.623544488831486,0.7876269621421976,0.1253487872934106,0.179718875502008,7.078320359759397e-05,0.2075586711368485,0.3890442166304235,0.6439384137663345
1354,0.6320206584893481,0.8638352406411758,0.8848294277657158,0.0210345567718394,0.0088453815261044,,0.2614040434826781,0.4988091539815678,0.3473336352266356
1355,0.3296750591779643,0.26811441844632,0.7675126650195903,0.0222150676110753,0.8744979919678715,,0.0866605709641369,0.2275033654343999,0.522739034803985
1356,0.5050570260383044,0.5274281881076102,0.8331711212597639,0.0062245116977892,0.1576305220883534,,0.1212028852991974,0.2689240965103034,0.4715627291154526
1357,0.7891112545728428,0.698635348772014,0.7512415462553966,0.3721828718609143,0.0199799196787148,0.0001827311071597,0.0937722239154729,0.90990990990991,0.3687411049294863
1358,0.456638691629008,0.7747274201784159,0.8033490554266177,0.4687701223438506,0.0463855421686747,,0.1598090013207355,0.9202650926788858,0.1642461292965886
1359,0.7406929201635465,0.7476947105998257,0.9009009009009008,0.0250053659583601,0.3755020080321285,,0.2492126384232449,0.3880086983535259,0.5474188122654936
1360,0.6750591779642782,0.1980296158351605,0.6512939532330114,0.0182442584245546,0.8423694779116466,0.0079909718784858,0.1029157777100477,0.139484311898105,0.4413033165135636
1361,0.8450613298902518,0.9209042941959772,0.8794639514861121,0.1725692208628461,0.0076907630522088,8.785149382680103e-06,0.0266179010464289,0.3610852231541887,0.3519375080864277
1362,0.7525285130191522,0.4583445969623244,0.8675850365601058,0.0768405237175359,0.0032429718875502,,0.0760946865792949,0.7007352179765972,0.4282572130935438
1363,0.4996772111039381,0.9399273120475776,0.8572284195552893,0.0291908134792874,0.0003383534136546,0.2429711274810516,0.27562734938535,0.6582789686237962,0.3523633932807176
1364,0.5029051000645579,0.4523373281670822,0.7056225200269521,0.0105172783859197,0.2198795180722891,3.84538538693312e-05,0.0897084222289952,0.1664077870974422,0.4823122870574028
1365,0.5642349903163332,0.8588291833118072,0.8568790397045245,0.1049581455247907,0.0144578313253012,,0.8445595854922281,0.3631562597079838,0.2503989304351576
1366,0.4049924682590919,0.9068873336737452,0.827730777869282,0.0403520068684267,0.0004949799196787,0.7961845343218218,0.3376003251041349,0.0527078802940871,0.4553197912623452
1367,0.2952442435980203,0.5354378798345999,0.8310997978588006,0.0159905559132861,0.3795180722891566,,0.091740323072234,0.2243968106037071,0.6570060809936602
1368,0.5298041747363892,0.6896244455791507,0.7673629307978338,0.0233955784503112,0.606425702811245,0.0979910622400223,0.227877679569237,0.9627213420316868,0.5295639798162762
1369,0.2339143533462449,0.992991519738884,0.8655137131591425,0.132861128997639,0.0006726907630522,0.0703805927515991,0.0841206949100884,0.0572641607124365,0.3714311898908871
1370,0.4577146546158812,0.391263428748786,0.8037733023882608,0.0075123417042283,0.7901606425702812,,0.0968200751803312,0.305167236201719,0.2200478716522189
1371,0.1693565741338498,0.8067661870863746,0.8771929824561404,0.0254346426271732,1.1947791164658634e-05,0.1797180519257549,0.0585187442852788,0.2388940664802734,0.3953508431448657
1372,0.7503765870454058,0.6706014277275504,0.8088393102243517,0.0203906417686198,0.1044176706827309,,0.0581123641166311,0.8477788132960546,0.5523084055720878
1373,0.2446739832149774,0.9559466955015568,0.9259813830450948,0.2519854045932603,0.0940763052208835,,0.4137966067255918,0.472921197059128,0.2804427049639884
1374,0.7094899935442222,0.9279127744570932,0.9167976841107036,0.0100880017171066,0.0738955823293172,,0.3284567713095602,,0.4013401906240565
1375,0.307079836453626,0.3452077013185955,0.7931920840508098,0.0055805966945696,0.497991967871486,5.2309289467158105e-06,0.1029157777100477,,0.6423642558330098
1376,0.4803098773402195,0.582494818730664,0.822614858625939,0.0910066537883666,0.1335341365461847,,0.2421009854719089,0.4418556487522004,
1377,0.3339789111254573,0.5694790696743058,0.7894986399141524,0.0138441725692208,0.286144578313253,0.0054206881733817,0.0876765213857563,0.3559076317697007,0.447653857765127
1378,0.4157520981278245,0.8918691616856397,0.8770182925307579,0.0313371968233526,2.459839357429719e-05,0.0013142583476489,0.1008838768668089,0.3714404059231646,0.4146073230689611
1379,0.7675919948353778,0.9469357923086936,0.8516882533503032,0.2423266795449667,0.1174698795180723,,0.431067763893122,0.4615304960132547,0.3859328503040496
1380,0.9128469980632667,0.5164148619829995,0.7494946470015722,0.0910066537883666,0.7871485943775101,0.0025090386636934,0.0705069592603881,0.7701149425287357,0.4535030404968301
1381,0.7665160318485045,0.5023979014607675,0.8072920565995358,0.0687915861772912,0.0734939759036144,,0.0638016864776998,0.4946670808739773,0.5794680208737654
1382,0.6470841403055736,0.5304318225052314,0.7446532404981159,0.5632109894827216,0.1415662650602409,,0.1222188357208168,0.6769182976079529,0.3381744080734894
1383,0.3554981708629224,0.9669600216261676,0.9067155798457738,0.0421764327108821,4.467871485943775e-06,0.0593364049562298,0.6017474347251854,0.4118256187221704,0.7896881873463578
1384,0.8396815149558856,0.8588291833118072,0.8902198597489456,0.1135436789010517,0.2339357429718875,,0.1283145382505333,0.9534016775396084,0.4495029542416009
1385,0.8343017000215193,0.647573564012455,0.7936412867160789,0.0274737068040352,0.0202811244979919,0.2259028372518446,0.296962308239358,0.678989334161748,0.3727519730883684
1386,0.965569184420056,0.5064027473242624,0.8421551745651469,0.0329469843314016,0.0452811244979919,,0.0392156862745098,0.8270684477581028,0.503735929615733
1387,0.1069507208952012,0.784739534837153,0.8432532255246936,0.0167417900837089,3.453815261044177e-06,0.7248993221880745,0.3629990856446206,0.5350522936729833,0.6565694138957174
1388,0.5351839896707554,0.5174160734488731,0.8212672506301315,0.0089074908778707,0.3403614457831325,,0.0721324799349791,0.34762348555452,0.4298421529305214
1389,0.6933505487411233,0.5674766467425584,0.8027251628359662,0.5224297059454819,0.216867469879518,,0.1709844559585492,0.5878637257947602,0.50296502350455
1390,0.751452550032279,0.9539442725698094,0.8829078385865089,0.0910066537883666,0.1967871485943775,4.0261084599482536e-05,0.0379965457685664,0.9378689033861448,0.6653297106137059
1391,0.742844846137293,0.6075251053775067,0.897007811135235,0.0166344709165056,0.001656626506024,,0.1648887534288326,0.9730765248006626,0.549607538707034
1392,,0.9629551757626728,0.8196451298944374,0.1682764541747156,6.184738955823294e-05,0.8524094903709744,0.1628568525855938,0.0348969659314486,0.5087710786216414
1393,0.3910049494297397,0.7947516494958901,0.8121584188066182,0.0152393217428632,0.0001626506024096,0.8463853879371366,0.2573402417962004,0.2989541265403334,0.3530426532108509
1394,,0.6325553920243494,0.8206184023358538,0.2895471131144022,0.1024096385542168,,0.3436960276338515,0.959614787200994,0.5896299650666322
1395,0.2016354637400473,0.9809769821483996,0.8978812607621471,0.0785576303927881,9.417670682730924e-05,2.550203363657996e-05,0.3883978461851062,0.1809050429740085,0.5717320050028032
1396,0.3253712072304713,0.9679612330920412,0.9314217264355767,0.0546254561064606,6.586345381526105e-06,0.0020471908104325,0.0523214467134003,0.4232163197680439,0.7202850735325829
1397,0.725629438347321,0.8738473552999129,0.9182201592173892,0.0461472418974028,0.1686746987951807,1.0441777551985494e-05,0.0337295539977649,0.9181940561250906,0.498102384957088
1398,0.7891112545728428,0.6976341373061403,0.7951635846372689,0.0112685125563425,0.0479919678714859,,0.0897084222289952,0.7949673811742778,0.4173782723077586
1399,0.2231547234775124,0.9819781936142732,0.8542836465274138,0.1071045288688559,5.110441767068274e-06,0.7148591514650116,0.1333942903586305,0.217148182665424,0.6022447923405355
1400,0.811706477297181,0.480371249211546,0.86768485937461,0.2380339128568362,0.0973895582329317,3.74498367970249e-05,0.0343391242507365,0.1809050429740085,0.354158580238927
1401,0.7062621045836024,0.8297940508014697,0.8804871353347807,0.2133505044000858,0.2449799196787148,6.927717798913454e-07,0.0886924718073758,0.678989334161748,0.3320287229913313
1402,0.9354422207876052,0.6665965818640556,0.8276059993511518,0.3539386134363597,0.018574297188755,,0.0856446205425175,0.264782023402713,0.5199087850950964
1403,0.8902517753389284,0.4002743319416494,0.7940904893813481,0.0444301352221506,0.1646586345381526,9.638563894140457e-07,0.0580107690744691,0.6033964999482241,
1404,0.8913277383258017,0.7857407463030267,0.8922163160390307,0.0305859626529298,0.1355421686746988,1.9578332909972805e-06,0.0606522401706796,0.7794346070208139,0.3745255962392719
1405,0.2123950936087799,0.6255469117632335,0.8184472561203864,0.0092294483794805,0.3142570281124498,0.0036937788090148,0.1750482576450269,0.2844568706637672,0.2879954284728511
1406,0.3748655046266408,0.91089217953724,0.8561054128921165,0.344279888388066,0.2018072289156626,,0.0937722239154729,0.0887439163301232,0.3415707077241557
1407,0.6825909188723908,0.6685990047958029,0.829278031494098,0.0164198325820991,0.0687751004016064,,0.0998679264451894,,0.4560152240479579
1408,0.3953088013772327,0.5444487830274632,,0.0608499678042498,0.8674698795180723,3.4738990701797896e-06,0.547902062379356,0.9689344516930724,0.3662181394747056
1409,0.6341725844630945,0.4403227905765977,0.8961593172119487,0.0202833226014166,0.6214859437751005,,0.1384740424667276,0.3238065651858755,0.6633350584379178
1410,0.8655046266408436,0.8127734558816166,0.824611314916024,0.3625241468126207,0.2178714859437751,,0.8719902468759525,0.7266231748990369,0.4714333462716177
1411,0.131697869593286,0.0445438981167212,0.4532954006638217,0.0236102167847177,0.9116465863453816,0.844377353792524,0.0567916285685258,,0.4204511148488377
1412,0.3264471702173445,0.9399273120475776,0.8529609942352325,0.0824211204121056,0.0001315261044176,0.3664652273747263,0.1018998272884283,,0.8703206538146373
1413,0.6449322143318271,0.8348001081308383,0.8426792443412943,0.0202833226014166,0.4387550200803213,,0.0876765213857563,0.5650823237030133,0.5470522275412946
1414,0.1284699806326662,0.9639563872285464,0.8004292381023683,0.0620304786434857,3.132530120481928e-05,0.5773088125590488,0.3426800772122321,0.0606813710261986,0.6506932764048821
1415,0.153217129330751,0.4573433854964507,0.7780190162461631,0.0070830650354153,0.0092369477911646,0.0018765079081404,0.2979782586609774,0.080666873770322,0.2397733643852158
1416,0.8504411448246181,0.6866208111815297,0.7732524768535849,0.0192101309293839,0.0524096385542168,0.2299189055410698,0.0669511327847201,,0.4282464311898909
1417,0.5050570260383044,0.4303106759178606,0.7731027426318284,0.011483150890749,0.7449799196787149,0.0010431737381262,0.3538555318500457,0.3745469607538573,0.6768286108595333
1418,0.7385409941897999,0.7897455921665215,0.8797384642259989,0.0026829791800815,0.0486947791164658,0.026203841570122,0.0383013308950523,0.9036968002485244,
1419,0.5567032494082204,0.9739685018872836,0.8599985026577824,0.0816698862416827,5.2008032128514056e-05,0.2650595030717902,0.0574011988214975,0.1653722688205446,0.387846638202441
1420,0.8418334409296321,0.8307952622673435,0.8205435352249757,0.2348143378407383,0.1275100401606425,,0.0735548105252463,0.8239618929274101,0.3315219735196446
1421,0.4480309877340219,0.5164148619829995,0.7364677697087669,0.0072977033698218,0.0365461847389558,9.136555357987308e-06,0.330488672152799,0.2440716578647613,0.2823780566696856
1422,0.4297396169571768,0.9729672904214098,0.8493673729130793,0.0472204335694355,0.0007208835341365,0.1566256592627101,0.3802702428121508,,0.616687152283607
1423,0.3953088013772327,0.7897455921665215,0.6876793691198123,0.0301566859841167,4.196787148594378e-05,0.5120477028591395,0.3335365234176572,0.4397846121984053,0.435270841419761
1424,0.6137292877125028,0.7797334775077844,0.8634423897581792,0.2122773127280532,0.0050100401606425,,0.1933353652341765,0.2720306513409962,0.6750657696122827
1425,0.5298041747363892,0.6585868901370658,0.9093109730228844,0.0310152393217428,0.3995983935742972,6.586351994329312e-06,0.3182972670933659,0.2741016878947913,0.5898725578988225
1426,0.5814503981063052,0.6716026391934241,0.7854308602231039,0.3603777634685555,0.1154618473895582,,0.3274408208879407,0.6168582375478927,0.5520065122698063
1427,0.2963202065848935,0.9309164088547144,0.8850290733947244,0.1768619875509766,0.0001124497991967,0.0013644592012642,0.3040739611906939,0.1943667805736771,0.2882380213050416
1428,0.3565741338497956,0.9399273120475776,0.8757455516458287,0.0604206911354368,0.0064759036144578,0.5502003516067788,0.1567611500558773,0.1011701356528942,0.7518059688618622
1429,0.4458790617602755,0.9399273120475776,0.8365900526565346,0.1264219789654432,0.000156626506024,0.0090251094629613,0.0518134715025906,0.4532463497980739,0.7784318799327209
1430,0.2661932429524424,0.432313098849608,0.7460507599011754,0.0062245116977892,0.3895582329317269,9.016073309310553e-05,0.3213451183582242,0.2130061095578337,0.7026728339155561
1431,0.5039810630514311,0.8157770902792378,0.8263083027625964,0.2594977462974887,0.465863453815261,,0.132378339937011,0.7815056435746092,0.7300049596756802
1432,0.7202496234129546,0.7486959220656995,0.8587008060692272,0.2594977462974887,0.1144578313253012,,0.1669206542720715,0.8633115874495184,0.3364708672963298
1433,0.8224661071659135,0.9048849107419978,0.8757205959422025,0.1178364455891822,0.3032128514056225,,0.2776592502285889,0.934762348555452,0.4607592616552378
1434,0.3845491715085001,0.9339200432523354,0.8995033814978414,0.1028117621807254,0.0002791164658634,0.0015050215913871,0.1181550340343391,0.2782437610023817,0.5202753698192952
1435,0.5534753604476006,0.3442064898527218,0.8006787951386289,0.0567718394505258,0.676706827309237,,0.0729452402722747,,0.5774140682278862
1436,0.6901226597805036,0.5394427256980947,0.8116093933268449,0.1908134792874007,0.5522088353413656,,0.0937722239154729,0.6883089986538263,0.2933216888773882
1437,0.4157520981278245,0.7977552838935111,0.8201192882633326,0.0142734492380339,0.0014759036144578,,0.0876765213857563,0.6458527493010252,0.2449971967050502
1438,0.5351839896707554,0.3201774146717528,0.660951810536298,0.0153466409100665,0.6556224899598394,,0.0695926038809306,0.430464947706327,0.2385334454651313
1439,0.4168280611146977,0.2771253216391834,0.8303760824536448,0.0260785576303927,0.751004016064257,,0.0886924718073758,0.3455524490007248,0.2397194548669513
1440,0.469550247471487,0.4122888695321339,0.755683661500836,0.0556986477784932,0.5582329317269077,,0.1110433810830031,0.1798695246971109,0.3074729374218312
1441,0.3533462448891759,0.2811301675026782,0.6551371315914252,0.1704228375187808,0.9548192771084336,0.8032126538279658,0.1232347861424362,0.5837216526871699,0.2368999870617156
1442,0.5341080266838822,0.5915057219235275,0.8193207057472985,0.0172783859197252,0.1857429718875502,0.3253005274101681,0.0947881743370923,0.1840115978047012,0.5794410661146332
1443,0.3716376156660211,0.9629551757626728,0.9442489580993736,0.1178364455891822,0.0009146586345381,0.0047781172471056,0.1750482576450269,0.3983638811225018,0.7790518393927632
1444,0.2522057241230901,0.9599515413650516,0.9128297272341592,0.0736209487014381,3.0622489959839355e-05,0.3654612103024199,0.3294727217311796,0.5381588485036761,0.4282140854789321
1445,0.3963847643641059,0.2560998808558355,0.7273838935888797,0.0325177076625885,0.8323293172690763,,0.0842222899522503,0.2575333954644299,0.777461508603959
1446,0.8644286636539704,0.582494818730664,0.7653914302113748,0.2412534878729341,0.0226907630522088,,0.0504927359544854,0.4118256187221704,0.4391523267348083
1447,0.7267054013341941,0.4243034071226184,0.8311247535624267,0.0248980467911569,0.0110441767068273,,0.0399268515696434,0.8591695143419281,0.2983298831241643
1448,0.3576500968366689,0.5734839155378006,0.7675625764268423,0.1575445374543893,0.8363453815261044,0.0017961865423559,0.1313623895153916,0.5288391840115978,0.2725395695864061
1449,0.7224015493867012,0.5724827040719269,0.7460008484939233,0.0334835801674179,0.4026104417670683,5.140567410208244e-05,0.09885197602357,0.1312001656829243,0.4278852374175184
1450,0.4512588766946417,0.3452077013185955,0.7132839210401538,0.0541961794376475,0.3303212851405623,,0.0876765213857563,0.400434917676297,0.4568993401474964
1451,0.4684742844846138,0.4703591345528089,0.8473459609193681,0.0050440008585533,0.4869477911646586,,0.079345727928477,0.1736564150357253,0.5366207357571053
1452,0.5061329890251777,0.5374403027663472,0.8305258166754012,0.011053874221936,0.1706827309236948,1.8373512423205248e-06,0.2360052829421924,0.2792792792792792,0.6334044938974425
1453,0.9117710350763936,0.3321919522622373,0.718075416136358,0.0598840952994204,0.8995983935742973,,0.3213451183582242,0.6178937558247903,0.4061489196532539
1454,0.5201205078545299,0.8508194915848176,,0.0695428203477141,0.006074297188755,8.634546821834158e-05,0.4899928883470487,0.4843118981050015,0.4938004053995773
