id,Track Name,key,mode,time_signature
1497,track_1,nan,minor,type 4
1498,track_1,nan,major,type 4
1499,track_1,8.0,major,type 4
1500,track_1,nan,minor,type 4
1501,track_1,1.0,minor,type 4
1502,track_1,4.0,major,type 4
1503,track_1,11.0,minor,type 5
1504,track_1,3.0,minor,type 4
1505,track_1,nan,major,type 4
1506,track_3,7.0,minor,type 4
1507,track_1,10.0,minor,type 4
1508,track_1,8.0,major,type 4
1509,track_1,8.0,major,type 4
1510,track_1,3.0,minor,type 4
1511,track_1,6.0,minor,type 4
1512,track_1,8.0,major,type 4
1513,track_1,5.0,major,type 4
1514,track_1,5.0,minor,type 4
1515,track_1,5.0,minor,type 4
1516,track_1,6.0,major,type 4
1517,track_3,4.0,minor,type 4
1518,track_1,11.0,major,type 4
1519,track_1,6.0,major,type 3
1520,track_1,10.0,major,type 4
1521,track_16,11.0,minor,type 4
1522,track_1,1.0,minor,type 4
1523,track_1,5.0,major,type 4
1524,track_1,6.0,major,type 4
1525,track_1,1.0,major,type 4
1526,track_1,6.0,minor,type 4
1527,track_1,2.0,major,type 4
1528,track_1,nan,minor,type 4
1529,track_14,4.0,minor,type 4
1530,track_1,8.0,major,type 4
1531,track_4,4.0,minor,type 4
1532,track_1,8.0,major,type 4
1533,track_1,11.0,minor,type 4
1534,track_1,7.0,major,type 4
1535,track_1,5.0,major,type 4
1536,track_1,9.0,major,type 4
1537,track_1,2.0,major,type 4
1538,track_1,1.0,major,type 3
1539,track_1,6.0,minor,type 4
1540,track_1,5.0,minor,type 4
1541,track_1,4.0,minor,type 4
1542,track_1,4.0,major,type 4
1543,track_1,5.0,minor,type 4
1544,track_1,5.0,major,type 5
1545,track_1,2.0,major,type 4
1546,track_1,1.0,major,type 4
1547,track_1,nan,minor,type 4
1548,track_1,5.0,major,type 4
1549,track_7,1.0,major,type 4
1550,track_1,7.0,major,type 4
1551,track_1,1.0,major,type 4
1552,track_1,1.0,major,type 3
1553,track_1,9.0,minor,type 4
1554,track_1,6.0,minor,type 4
1555,track_1,7.0,major,type 4
1556,track_1,nan,major,type 4
1557,track_1,9.0,major,type 4
1558,track_1,9.0,minor,type 4
1559,track_1,7.0,major,type 3
1560,track_1,11.0,major,type 4
1561,track_1,9.0,minor,type 1
1562,track_1,1.0,minor,type 3
1563,track_1,11.0,major,type 4
1564,track_1,6.0,minor,type 4
1565,track_1,5.0,major,type 4
1566,track_1,2.0,major,type 4
1567,track_1,1.0,minor,type 4
1568,track_1,7.0,major,type 4
1569,track_1,4.0,minor,type 3
1570,track_5,6.0,minor,type 4
1571,track_1,10.0,minor,type 4
1572,track_1,10.0,major,type 4
1573,track_1,8.0,minor,type 4
1574,track_1,9.0,major,type 4
1575,track_1,nan,major,type 3
1576,track_1,4.0,minor,type 4
1577,track_1,2.0,major,type 4
1578,track_4,9.0,major,type 4
1579,track_1,8.0,minor,type 4
1580,track_2,1.0,minor,type 4
1581,track_1,8.0,major,type 4
1582,track_1,4.0,minor,type 4
1583,track_1,2.0,major,type 3
1584,track_1,1.0,major,type 4
1585,track_1,7.0,major,type 4
1586,track_1,5.0,major,type 4
1587,track_1,2.0,major,type 4
1588,track_1,7.0,minor,type 4
1589,track_1,4.0,major,type 4
1590,track_1,7.0,major,type 4
1591,track_1,11.0,minor,type 4
1592,track_1,10.0,minor,type 4
1593,track_1,2.0,major,type 4
1594,track_1,8.0,major,type 4
1595,track_1,6.0,major,type 4
1596,track_1,9.0,minor,type 4
1597,track_1,2.0,major,type 4
1598,track_1,6.0,major,type 4
1599,track_17,5.0,minor,type 4
1600,track_1,4.0,minor,type 4
1601,track_1,10.0,minor,type 4
1602,track_6,2.0,major,type 4
1603,track_1,2.0,minor,type 4
1604,track_1,4.0,minor,type 4
1605,track_1,9.0,major,type 4
1606,track_1,1.0,major,type 4
1607,track_1,9.0,minor,type 3
1608,track_1,11.0,minor,type 4
1609,track_1,9.0,minor,type 4
1610,track_1,10.0,major,type 4
1611,track_1,1.0,major,type 4
1612,track_1,6.0,major,type 4
1613,track_1,11.0,minor,type 4
1614,track_1,8.0,major,type 4
1615,track_1,nan,major,type 4
1616,track_1,9.0,minor,type 3
1617,track_1,4.0,major,type 4
1618,track_1,5.0,major,type 4
1619,track_4,1.0,major,type 4
1620,track_1,5.0,minor,type 4
1621,track_1,nan,major,type 4
1622,track_1,nan,minor,type 4
1623,track_1,1.0,major,type 5
1624,track_1,nan,minor,type 4
1625,track_1,5.0,minor,type 4
1626,track_1,10.0,minor,type 4
1627,track_1,2.0,major,type 4
1628,track_1,9.0,minor,type 4
1629,track_1,6.0,minor,type 4
1630,track_1,7.0,major,type 4
1631,track_1,4.0,minor,type 4
1632,track_1,11.0,minor,type 4
1633,track_1,nan,major,type 4
1634,track_1,2.0,minor,type 4
1635,track_1,3.0,major,type 4
1636,track_1,9.0,minor,type 4
1637,track_1,1.0,major,type 4
1638,track_1,2.0,major,type 4
1639,track_1,1.0,major,type 4
1640,track_1,10.0,major,type 4
1641,track_1,7.0,major,type 4
1642,track_1,nan,major,type 4
1643,track_1,nan,major,type 4
1644,track_1,2.0,major,type 3
1645,track_1,6.0,major,type 4
1646,track_1,2.0,minor,type 4
1647,track_1,11.0,minor,type 4
1648,track_2,nan,major,type 4
1649,track_1,6.0,minor,type 4
1650,track_1,8.0,major,type 4
1651,track_6,5.0,major,type 4
1652,track_1,nan,major,type 4
1653,track_1,7.0,major,type 4
1654,track_1,11.0,minor,type 4
1655,track_1,10.0,minor,type 4
1656,track_1,9.0,major,type 4
1657,track_1,2.0,major,type 4
1658,track_1,3.0,minor,type 4
1659,track_1,8.0,minor,type 4
1660,track_1,3.0,major,type 4
1661,track_1,5.0,minor,type 4
1662,track_1,5.0,major,type 4
1663,track_1,4.0,minor,type 4
1664,track_1,2.0,minor,type 4
1665,track_1,2.0,minor,type 4
1666,track_1,4.0,major,type 4
1667,track_1,6.0,minor,type 4
1668,track_1,6.0,minor,type 4
1669,track_1,1.0,major,type 3
1670,track_1,nan,major,type 4
1671,track_1,7.0,major,type 4
1672,track_1,1.0,major,type 5
1673,track_1,9.0,major,type 4
1674,track_1,9.0,minor,type 4
1675,track_1,6.0,major,type 4
1676,track_1,nan,major,type 5
1677,track_1,7.0,major,type 4
1678,track_7,11.0,minor,type 4
1679,track_1,5.0,minor,type 4
1680,track_1,10.0,minor,type 4
1681,track_15,3.0,minor,type 4
1682,track_1,4.0,minor,type 4
1683,track_1,2.0,major,type 3
1684,track_1,7.0,major,type 4
1685,track_1,8.0,major,type 4
1686,track_1,11.0,minor,type 4
1687,track_1,7.0,major,type 4
1688,track_1,3.0,major,type 4
1689,track_1,7.0,minor,type 4
1690,track_1,8.0,minor,type 4
1691,track_1,nan,major,type 4
1692,track_1,nan,major,type 1
1693,track_1,9.0,major,type 4
1694,track_1,7.0,minor,type 5
1695,track_1,2.0,major,type 4
1696,track_1,4.0,major,type 3
1697,track_2,9.0,minor,type 4
1698,track_2,9.0,minor,type 4
1699,track_1,11.0,major,type 4
1700,track_1,nan,major,type 4
1701,track_1,11.0,major,type 4
1702,track_1,2.0,minor,type 4
1703,track_7,nan,minor,type 4
1704,track_1,8.0,major,type 4
1705,track_2,7.0,major,type 4
1706,track_1,5.0,minor,type 4
1707,track_1,9.0,minor,type 4
1708,track_1,4.0,minor,type 3
1709,track_1,8.0,minor,type 4
1710,track_1,10.0,major,type 4
1711,track_1,10.0,minor,type 4
1712,track_1,5.0,major,type 4
1713,track_1,nan,major,type 4
1714,track_1,6.0,minor,type 4
1715,track_1,7.0,major,type 4
1716,track_1,2.0,minor,type 4
1717,track_1,11.0,minor,type 1
1718,track_1,nan,minor,type 4
1719,track_1,nan,major,type 3
1720,track_1,11.0,minor,type 4
1721,track_1,4.0,minor,type 4
1722,track_18,7.0,minor,type 4
1723,track_1,10.0,minor,type 4
1724,track_1,1.0,major,type 4
1725,track_1,11.0,minor,type 4
1726,track_3,5.0,minor,type 3
1727,track_1,5.0,minor,type 4
1728,track_1,7.0,major,type 4
1729,track_1,nan,major,type 4
1730,track_1,10.0,minor,type 4
1731,track_1,4.0,minor,type 4
1732,track_1,2.0,minor,type 4
1733,track_1,3.0,major,type 4
1734,track_1,nan,major,type 3
1735,track_1,1.0,minor,type 4
1736,track_1,10.0,minor,type 4
1737,track_1,11.0,minor,type 4
1738,track_1,1.0,major,type 4
1739,track_1,1.0,minor,type 4
1740,track_1,11.0,minor,type 4
1741,track_1,2.0,major,type 4
1742,track_1,5.0,minor,type 4
1743,track_1,2.0,major,type 4
1744,track_1,nan,minor,type 4
1745,track_1,5.0,minor,type 4
1746,track_1,8.0,major,type 4
1747,track_1,8.0,major,type 4
1748,track_1,2.0,minor,type 4
1749,track_1,7.0,major,type 4
1750,track_1,nan,major,type 4
1751,track_1,4.0,minor,type 4
1752,track_1,1.0,minor,type 4
1753,track_1,11.0,minor,type 5
1754,track_1,7.0,major,type 4
1755,track_1,nan,minor,type 4
1756,track_1,7.0,major,type 3
1757,track_1,5.0,minor,type 4
1758,track_1,11.0,minor,type 4
1759,track_1,1.0,minor,type 4
1760,track_1,nan,minor,type 4
1761,track_1,5.0,major,type 4
1762,track_1,nan,minor,type 4
1763,track_1,1.0,major,type 4
1764,track_1,6.0,minor,type 4
1765,track_1,4.0,major,type 4
1766,track_1,11.0,major,type 4
1767,track_1,3.0,minor,type 4
1768,track_1,8.0,major,type 4
1769,track_1,6.0,minor,type 4
1770,track_1,nan,major,type 4
1771,track_1,6.0,major,type 4
1772,track_1,8.0,minor,type 4
1773,track_1,1.0,major,type 4
1774,track_1,5.0,minor,type 1
1775,track_1,nan,major,type 4
1776,track_1,4.0,minor,type 4
1777,track_1,2.0,major,type 4
1778,track_1,1.0,minor,type 4
1779,track_5,3.0,minor,type 4
1780,track_1,2.0,minor,type 4
1781,track_1,10.0,minor,type 4
1782,track_1,6.0,major,type 4
1783,track_1,7.0,major,type 4
1784,track_1,4.0,major,type 4
1785,track_1,4.0,minor,type 4
1786,track_1,9.0,major,type 4
1787,track_1,5.0,minor,type 4
1788,track_1,nan,major,type 4
1789,track_1,nan,major,type 4
1790,track_1,5.0,minor,type 4
1791,track_1,1.0,major,type 4
1792,track_1,11.0,minor,type 4
1793,track_1,2.0,major,type 4
1794,track_1,10.0,minor,type 4
1795,track_1,8.0,major,type 4
1796,track_1,5.0,major,type 4
1797,track_1,1.0,major,type 4
1798,track_1,1.0,major,type 4
1799,track_1,6.0,major,type 4
1800,track_1,2.0,minor,type 4
1801,track_1,7.0,minor,type 4
1802,track_1,9.0,minor,type 4
1803,track_1,10.0,major,type 3
1804,track_1,10.0,minor,type 4
1805,track_1,10.0,minor,type 4
1806,track_1,7.0,major,type 4
1807,track_1,2.0,major,type 4
1808,track_1,8.0,major,type 4
1809,track_1,1.0,minor,type 4
1810,track_1,nan,minor,type 4
1811,track_1,6.0,minor,type 4
1812,track_1,1.0,major,type 4
1813,track_7,3.0,major,type 4
1814,track_1,6.0,minor,type 3
1815,track_1,5.0,major,type 4
1816,track_2,7.0,minor,type 4
1817,track_1,6.0,minor,type 4
1818,track_1,8.0,minor,type 4
1819,track_19,8.0,minor,type 4
1820,track_1,10.0,minor,type 4
1821,track_1,nan,major,type 4
1822,track_2,7.0,minor,type 4
1823,track_1,nan,major,type 4
1824,track_1,6.0,minor,type 4
1825,track_1,2.0,major,type 4
1826,track_4,1.0,minor,type 4
1827,track_1,7.0,major,type 3
1828,track_1,10.0,minor,type 4
1829,track_7,5.0,major,type 4
1830,track_1,8.0,major,type 4
1831,track_1,9.0,major,type 4
1832,track_1,1.0,minor,type 4
1833,track_1,1.0,major,type 4
1834,track_1,2.0,major,type 4
1835,track_1,nan,major,type 4
1836,track_1,9.0,minor,type 4
1837,track_1,7.0,major,type 4
1838,track_1,nan,major,type 4
1839,track_1,4.0,major,type 4
1840,track_1,6.0,major,type 4
1841,track_1,7.0,major,type 4
1842,track_1,nan,major,type 5
1843,track_1,2.0,major,type 4
1844,track_1,8.0,minor,type 4
1845,track_1,1.0,minor,type 4
1846,track_1,7.0,major,type 4
1847,track_1,4.0,minor,type 4
1848,track_1,4.0,major,type 4
1849,track_1,6.0,minor,type 4
1850,track_1,10.0,minor,type 4
1851,track_1,10.0,major,type 4
1852,track_1,nan,minor,type 4
1853,track_1,nan,major,type 4
1854,track_1,6.0,minor,type 4
1855,track_1,2.0,major,type 4
1856,track_1,10.0,minor,type 4
1857,track_1,11.0,minor,type 4
1858,track_1,1.0,major,type 4
1859,track_1,1.0,major,type 4
1860,track_1,10.0,minor,type 4
1861,track_1,9.0,major,type 4
1862,track_1,4.0,major,type 3
1863,track_1,nan,major,type 4
1864,track_1,5.0,minor,type 4
1865,track_1,nan,major,type 4
1866,track_1,6.0,minor,type 4
1867,track_1,5.0,minor,type 4
1868,track_1,9.0,major,type 4
1869,track_1,1.0,major,type 3
1870,track_1,5.0,major,type 4
1871,track_1,7.0,major,type 4
1872,track_1,5.0,minor,type 4
1873,track_4,2.0,minor,type 4
1874,track_1,2.0,major,type 3
1875,track_1,6.0,major,type 4
1876,track_1,8.0,major,type 4
1877,track_1,4.0,minor,type 4
1878,track_1,nan,major,type 4
1879,track_1,1.0,minor,type 4
1880,track_1,5.0,major,type 4
1881,track_1,7.0,major,type 3
1882,track_1,8.0,major,type 4
1883,track_1,nan,minor,type 3
1884,track_8,nan,major,type 4
1885,track_1,9.0,major,type 4
1886,track_1,8.0,minor,type 3
1887,track_1,nan,major,type 4
1888,track_1,11.0,major,type 4
1889,track_1,6.0,minor,type 4
1890,track_1,11.0,minor,type 4
1891,track_8,nan,major,type 4
1892,track_1,4.0,major,type 4
1893,track_1,nan,major,type 4
1894,track_1,1.0,minor,type 4
1895,track_1,4.0,minor,type 3
1896,track_1,4.0,minor,type 4
1897,track_1,3.0,minor,type 4
1898,track_1,4.0,major,type 4
1899,track_1,nan,minor,type 4
1900,track_1,2.0,major,type 4
1901,track_1,9.0,minor,type 4
1902,track_1,11.0,minor,type 4
1903,track_1,10.0,minor,type 4
1904,track_1,10.0,major,type 4
1905,track_1,nan,major,type 4
1906,track_1,5.0,minor,type 4
1907,track_1,7.0,minor,type 4
1908,track_1,8.0,major,type 3
1909,track_1,4.0,minor,type 4
1910,track_1,1.0,minor,type 4
1911,track_1,7.0,major,type 4
1912,track_1,8.0,minor,type 3
1913,track_1,nan,major,type 4
1914,track_8,11.0,minor,type 4
1915,track_1,1.0,major,type 4
1916,track_1,5.0,major,type 4
1917,track_1,nan,minor,type 4
1918,track_1,8.0,minor,type 4
1919,track_1,1.0,minor,type 4
1920,track_16,7.0,minor,type 4
1921,track_1,9.0,minor,type 4
1922,track_1,11.0,major,type 4
1923,track_1,nan,major,type 4
1924,track_1,11.0,major,type 4
1925,track_1,2.0,minor,type 4
1926,track_2,7.0,minor,type 4
1927,track_1,2.0,major,type 3
1928,track_1,1.0,major,type 4
1929,track_1,4.0,major,type 4
1930,track_1,10.0,major,type 4
1931,track_2,11.0,major,type 4
1932,track_1,10.0,minor,type 5
1933,track_1,2.0,minor,type 4
1934,track_1,7.0,minor,type 4
1935,track_1,8.0,major,type 4
1936,track_1,3.0,minor,type 4
1937,track_1,6.0,minor,type 4
1938,track_1,1.0,major,type 4
1939,track_1,9.0,minor,type 5
1940,track_1,nan,major,type 3
1941,track_1,2.0,major,type 4
1942,track_8,nan,minor,type 4
1943,track_1,1.0,minor,type 4
1944,track_1,7.0,minor,type 3
1945,track_9,2.0,major,type 4
1946,track_1,8.0,major,type 4
1947,track_1,1.0,major,type 4
1948,track_1,9.0,minor,type 4
1949,track_1,6.0,major,type 4
1950,track_1,nan,minor,type 4
1951,track_1,3.0,major,type 4
1952,track_1,1.0,major,type 4
1953,track_1,2.0,major,type 4
1954,track_1,7.0,minor,type 3
1955,track_1,nan,minor,type 3
1956,track_1,6.0,major,type 4
1957,track_1,9.0,major,type 4
1958,track_1,2.0,minor,type 4
1959,track_1,6.0,major,type 4
1960,track_9,1.0,minor,type 4
1961,track_1,8.0,major,type 4
1962,track_1,10.0,major,type 4
1963,track_1,5.0,minor,type 3
1964,track_1,1.0,minor,type 4
1965,track_1,4.0,major,type 4
1966,track_1,nan,major,type 4
1967,track_1,6.0,major,type 4
1968,track_1,7.0,major,type 4
1969,track_1,7.0,major,type 4
1970,track_1,nan,major,type 4
1971,track_1,6.0,major,type 4
1972,track_1,7.0,major,type 3
1973,track_1,10.0,minor,type 4
1974,track_1,nan,major,type 4
1975,track_1,4.0,minor,type 4
1976,track_1,8.0,major,type 4
1977,track_1,1.0,major,type 4
1978,track_1,7.0,minor,type 3
1979,track_1,11.0,minor,type 4
1980,track_1,6.0,minor,type 4
1981,track_1,1.0,major,type 4
1982,track_1,6.0,minor,type 4
1983,track_1,4.0,major,type 4
1984,track_1,4.0,minor,type 4
1985,track_1,1.0,major,type 4
1986,track_1,3.0,minor,type 4
1987,track_1,11.0,major,type 4
1988,track_1,8.0,major,type 4
1989,track_10,4.0,major,type 4
1990,track_1,10.0,minor,type 4
1991,track_1,2.0,major,type 4
1992,track_17,9.0,major,type 4
1993,track_1,nan,major,type 4
1994,track_1,9.0,major,type 4
1995,track_20,nan,minor,type 4
1996,track_1,7.0,major,type 4
1997,track_1,10.0,major,type 3
1998,track_1,3.0,major,type 4
1999,track_1,2.0,major,type 4
2000,track_1,nan,major,type 4
2001,track_1,5.0,minor,type 4
2002,track_1,2.0,major,type 4
2003,track_1,2.0,minor,type 4
2004,track_1,2.0,major,type 4
2005,track_1,7.0,major,type 4
2006,track_1,5.0,minor,type 4
2007,track_1,5.0,minor,type 4
2008,track_1,8.0,major,type 3
2009,track_2,7.0,major,type 5
2010,track_1,1.0,major,type 4
2011,track_1,9.0,major,type 4
2012,track_1,4.0,minor,type 4
2013,track_1,9.0,minor,type 4
2014,track_1,10.0,minor,type 4
2015,track_1,7.0,major,type 4
2016,track_1,1.0,major,type 5
2017,track_9,2.0,minor,type 4
2018,track_1,9.0,major,type 4
2019,track_1,4.0,major,type 4
2020,track_5,nan,minor,type 4
2021,track_1,6.0,minor,type 4
2022,track_1,1.0,minor,type 4
2023,track_1,9.0,major,type 4
2024,track_1,6.0,minor,type 4
2025,track_1,6.0,minor,type 4
2026,track_1,4.0,minor,type 4
2027,track_1,4.0,major,type 4
2028,track_1,1.0,major,type 4
2029,track_1,10.0,major,type 4
2030,track_1,2.0,major,type 4
2031,track_1,6.0,major,type 4
2032,track_1,3.0,minor,type 4
2033,track_1,2.0,major,type 4
2034,track_1,1.0,major,type 4
2035,track_1,4.0,minor,type 4
2036,track_1,nan,major,type 4
2037,track_1,1.0,major,type 4
2038,track_1,4.0,minor,type 4
2039,track_1,nan,minor,type 4
2040,track_1,5.0,minor,type 4
2041,track_1,11.0,major,type 4
2042,track_1,5.0,minor,type 4
2043,track_1,9.0,major,type 4
2044,track_1,11.0,minor,type 4
2045,track_1,8.0,minor,type 4
2046,track_1,7.0,minor,type 4
2047,track_1,11.0,minor,type 4
2048,track_1,2.0,major,type 4
2049,track_1,2.0,major,type 4
2050,track_1,6.0,minor,type 4
2051,track_1,5.0,major,type 4
2052,track_1,7.0,major,type 3
2053,track_1,3.0,minor,type 4
2054,track_1,10.0,minor,type 4
2055,track_6,11.0,minor,type 4
2056,track_1,5.0,major,type 4
2057,track_2,nan,major,type 4
2058,track_2,4.0,minor,type 4
2059,track_1,1.0,minor,type 4
2060,track_1,10.0,minor,type 4
2061,track_1,8.0,major,type 4
2062,track_1,1.0,major,type 4
2063,track_1,11.0,major,type 4
2064,track_1,2.0,major,type 4
2065,track_1,9.0,major,type 4
2066,track_1,nan,major,type 4
2067,track_2,6.0,major,type 4
2068,track_1,3.0,minor,type 4
2069,track_1,nan,major,type 4
2070,track_1,8.0,minor,type 4
2071,track_1,7.0,major,type 4
2072,track_18,1.0,minor,type 4
2073,track_1,1.0,major,type 4
2074,track_1,9.0,major,type 4
2075,track_1,1.0,major,type 4
2076,track_1,1.0,major,type 5
2077,track_1,1.0,major,type 3
2078,track_1,1.0,major,type 4
2079,track_1,nan,minor,type 4
2080,track_1,2.0,major,type 4
2081,track_1,4.0,major,type 4
2082,track_1,11.0,minor,type 4
2083,track_1,11.0,major,type 4
2084,track_1,1.0,major,type 4
2085,track_1,nan,major,type 4
2086,track_1,8.0,minor,type 4
2087,track_1,6.0,minor,type 4
2088,track_1,1.0,minor,type 4
2089,track_1,nan,minor,type 4
2090,track_1,1.0,major,type 4
2091,track_10,9.0,major,type 4
2092,track_1,9.0,major,type 4
2093,track_1,nan,major,type 4
2094,track_1,6.0,minor,type 4
2095,track_1,1.0,minor,type 4
2096,track_1,2.0,major,type 4
2097,track_1,5.0,minor,type 4
2098,track_1,2.0,major,type 4
2099,track_2,7.0,minor,type 3
2100,track_1,nan,major,type 4
2101,track_1,nan,major,type 4
2102,track_1,7.0,minor,type 4
2103,track_1,1.0,major,type 4
2104,track_1,6.0,minor,type 4
2105,track_1,10.0,major,type 4
2106,track_1,2.0,major,type 4
2107,track_3,4.0,minor,type 4
2108,track_1,6.0,minor,type 4
2109,track_1,4.0,major,type 3
2110,track_1,3.0,minor,type 4
2111,track_4,8.0,major,type 4
2112,track_1,8.0,minor,type 4
2113,track_1,4.0,minor,type 3
2114,track_1,nan,major,type 4
2115,track_1,2.0,major,type 4
2116,track_1,4.0,major,type 4
2117,track_1,5.0,major,type 4
2118,track_1,1.0,major,type 4
2119,track_1,11.0,minor,type 4
2120,track_8,8.0,minor,type 4
2121,track_1,nan,minor,type 4
2122,track_2,4.0,major,type 4
2123,track_1,9.0,major,type 4
2124,track_1,1.0,major,type 4
2125,track_1,10.0,minor,type 4
2126,track_21,3.0,minor,type 4
2127,track_1,10.0,minor,type 4
2128,track_1,2.0,major,type 4
2129,track_1,10.0,major,type 4
2130,track_1,8.0,major,type 4
2131,track_1,6.0,minor,type 4
2132,track_4,1.0,major,type 4
2133,track_6,5.0,major,type 4
2134,track_9,10.0,minor,type 4
2135,track_1,6.0,minor,type 4
2136,track_1,1.0,major,type 4
2137,track_1,2.0,major,type 4
2138,track_1,4.0,minor,type 3
2139,track_1,nan,minor,type 4
2140,track_1,7.0,minor,type 3
2141,track_1,7.0,major,type 4
2142,track_1,9.0,major,type 4
2143,track_1,10.0,major,type 4
2144,track_1,4.0,minor,type 4
2145,track_1,4.0,minor,type 4
2146,track_1,3.0,minor,type 4
2147,track_1,7.0,major,type 4
2148,track_1,6.0,minor,type 4
2149,track_1,3.0,minor,type 4
2150,track_1,10.0,minor,type 4
2151,track_1,3.0,major,type 4
2152,track_1,3.0,minor,type 4
2153,track_1,1.0,major,type 4
2154,track_1,9.0,minor,type 4
2155,track_1,11.0,minor,type 4
2156,track_1,6.0,minor,type 3
2157,track_1,7.0,major,type 4
2158,track_1,5.0,minor,type 4
2159,track_6,7.0,major,type 3
2160,track_1,nan,major,type 4
2161,track_1,nan,major,type 4
2162,track_1,7.0,minor,type 4
2163,track_1,11.0,minor,type 4
2164,track_1,1.0,major,type 4
2165,track_3,9.0,major,type 4
2166,track_1,nan,major,type 4
2167,track_1,2.0,major,type 4
2168,track_1,11.0,minor,type 4
2169,track_9,9.0,major,type 4
2170,track_1,7.0,major,type 4
2171,track_1,8.0,major,type 4
2172,track_1,1.0,minor,type 4
2173,track_1,1.0,major,type 4
2174,track_10,4.0,major,type 4
2175,track_1,1.0,minor,type 4
2176,track_1,11.0,major,type 4
2177,track_1,11.0,minor,type 4
2178,track_1,7.0,major,type 4
2179,track_1,2.0,major,type 4
2180,track_1,4.0,minor,type 4
2181,track_1,2.0,minor,type 3
2182,track_1,6.0,major,type 4
2183,track_1,10.0,minor,type 4
2184,track_1,2.0,major,type 3
2185,track_1,8.0,major,type 4
2186,track_1,11.0,minor,type 4
2187,track_1,4.0,major,type 4
2188,track_1,7.0,major,type 4
2189,track_1,1.0,minor,type 4
2190,track_1,7.0,major,type 4
2191,track_1,11.0,major,type 4
2192,track_1,9.0,major,type 5
2193,track_1,4.0,minor,type 4
2194,track_1,1.0,major,type 4
2195,track_1,9.0,major,type 4
2196,track_1,11.0,minor,type 4
2197,track_1,7.0,major,type 4
2198,track_1,10.0,major,type 4
2199,track_1,8.0,major,type 4
2200,track_2,nan,minor,type 4
2201,track_1,9.0,major,type 4
2202,track_1,nan,major,type 4
2203,track_1,8.0,major,type 4
2204,track_10,7.0,minor,type 4
2205,track_1,9.0,major,type 4
2206,track_1,1.0,minor,type 4
2207,track_1,3.0,minor,type 4
2208,track_1,nan,major,type 4
2209,track_1,4.0,minor,type 4
2210,track_5,7.0,major,type 4
2211,track_1,nan,major,type 4
2212,track_1,1.0,minor,type 4
2213,track_1,5.0,minor,type 4
2214,track_1,9.0,major,type 4
2215,track_1,10.0,minor,type 4
2216,track_1,1.0,major,type 4
2217,track_1,9.0,major,type 4
2218,track_1,nan,major,type 4
2219,track_1,7.0,major,type 4
2220,track_1,nan,major,type 4
2221,track_1,4.0,minor,type 4
2222,track_1,11.0,minor,type 4
2223,track_1,5.0,minor,type 4
2224,track_1,2.0,major,type 4
2225,track_3,5.0,minor,type 4
2226,track_1,6.0,minor,type 4
2227,track_1,5.0,minor,type 4
2228,track_19,4.0,minor,type 3
2229,track_3,4.0,major,type 4
2230,track_1,6.0,minor,type 4
2231,track_1,1.0,major,type 4
2232,track_1,11.0,minor,type 4
2233,track_1,11.0,minor,type 4
2234,track_1,nan,major,type 4
2235,track_1,nan,minor,type 4
2236,track_1,9.0,major,type 4
2237,track_1,1.0,major,type 4
2238,track_1,6.0,minor,type 4
2239,track_1,9.0,major,type 4
2240,track_1,8.0,major,type 4
2241,track_1,7.0,major,type 4
2242,track_1,3.0,minor,type 4
2243,track_1,7.0,major,type 4
2244,track_1,2.0,major,type 4
2245,track_1,11.0,minor,type 4
2246,track_7,8.0,major,type 4
2247,track_1,nan,major,type 4
2248,track_1,5.0,major,type 4
2249,track_1,nan,major,type 4
2250,track_1,6.0,major,type 3
2251,track_1,1.0,major,type 4
2252,track_1,5.0,major,type 4
2253,track_1,1.0,major,type 4
2254,track_1,1.0,minor,type 4
2255,track_1,1.0,major,type 4
2256,track_6,1.0,minor,type 4
2257,track_1,9.0,major,type 4
2258,track_1,5.0,minor,type 4
2259,track_1,10.0,minor,type 4
2260,track_1,6.0,minor,type 4
2261,track_11,1.0,minor,type 4
2262,track_1,10.0,minor,type 4
2263,track_11,2.0,major,type 4
2264,track_1,11.0,major,type 4
2265,track_1,nan,minor,type 4
2266,track_1,9.0,major,type 4
2267,track_4,4.0,minor,type 4
2268,track_1,11.0,minor,type 4
2269,track_10,9.0,minor,type 4
2270,track_1,10.0,minor,type 4
2271,track_1,9.0,major,type 4
2272,track_1,1.0,minor,type 4
2273,track_1,1.0,major,type 3
2274,track_1,nan,minor,type 4
2275,track_1,nan,major,type 4
2276,track_1,4.0,major,type 4
2277,track_1,9.0,major,type 4
2278,track_1,11.0,minor,type 4
2279,track_1,9.0,major,type 4
2280,track_1,5.0,major,type 4
2281,track_1,11.0,minor,type 4
2282,track_1,11.0,minor,type 4
2283,track_1,7.0,major,type 4
2284,track_1,7.0,major,type 4
2285,track_1,6.0,major,type 4
2286,track_1,nan,minor,type 4
2287,track_1,1.0,major,type 4
2288,track_1,3.0,major,type 4
2289,track_1,4.0,minor,type 4
2290,track_2,11.0,major,type 4
2291,track_1,11.0,major,type 4
2292,track_1,nan,minor,type 4
2293,track_1,9.0,major,type 4
2294,track_1,nan,major,type 4
2295,track_1,7.0,major,type 4
2296,track_1,nan,major,type 4
2297,track_5,nan,major,type 4
2298,track_1,7.0,minor,type 4
2299,track_7,5.0,minor,type 4
2300,track_1,nan,major,type 4
2301,track_1,1.0,minor,type 4
2302,track_1,1.0,major,type 4
2303,track_5,5.0,minor,type 4
